order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025030100000,2025-03-01T21:16:23,C19187,P002,USB-C Cable,Electronics,3,13.76,0.0,North
ORD2025030100001,2025-03-01T06:31:13,C43148,P002,USB-C Cable,Electronics,2,10.04,0.05,West
ORD2025030100002,2025-03-01T10:58:22,C01127,P007,Coffee Beans 250g,Grocery,1,11.9,0.15,North
ORD2025030100003,2025-03-01T14:34:47,C08447,P001,Wireless Mouse,Electronics,3,32.72,0.0,East
ORD2025030100004,2025-03-01T01:25:41,C19966,P012,Running Shoes,Apparel,1,86.6,0.0,West
ORD2025030100005,2025-03-01T02:26:17,C03938,P001,Wireless Mouse,Electronics,1,30.07,0.05,West
ORD2025030100006,2025-03-01T00:05:44,C22810,P008,Olive Oil 500ml,Grocery,1,9.58,0.1,West
ORD2025030100007,2025-03-01T00:16:55,C44238,P008,Olive Oil 500ml,Grocery,1,13.58,0.0,West
ORD2025030100008,2025-03-01T15:47:35,C49891,P012,Running Shoes,Apparel,1,92.57,0.1,South
ORD2025030100009,2025-03-01T18:10:45,C28081,P006,Denim Jeans,Apparel,2,52.59,0.0,North
ORD2025030100010,2025-03-01T06:56:21,C22611,P010,Gel Pen Set,Stationery,3,5.34,0.1,East
ORD2025030100011,2025-03-01T19:40:57,C29221,P010,Gel Pen Set,Stationery,2,3.38,0.0,West
ORD2025030100012,2025-03-01T11:03:47,C25353,P006,Denim Jeans,Apparel,2,61.68,0.0,East
ORD2025030100013,2025-03-01T02:04:01,C37169,P004,Resistance Bands,Fitness,1,17.33,0.15,East
ORD2025030100014,2025-03-01T05:24:39,C36330,P003,Yoga Mat,Fitness,1,32.12,0.05,West
ORD2025030100015,2025-03-01T16:13:59,C19311,P004,Resistance Bands,Fitness,5,21.27,0.1,East
ORD2025030100016,2025-03-01T12:55:18,C48582,P008,Olive Oil 500ml,Grocery,2,9.16,0.1,North
ORD2025030100017,2025-03-01T21:36:25,C48086,P007,Coffee Beans 250g,Grocery,2,17.36,0.0,South
ORD2025030100018,2025-03-01T18:44:29,C43085,P006,Denim Jeans,Apparel,1,52.0,0.15,West
ORD2025030100019,2025-03-01T23:39:45,C16946,P002,USB-C Cable,Electronics,3,13.4,0.0,South
ORD2025030100020,2025-03-01T14:22:08,C31965,P002,USB-C Cable,Electronics,1,12.27,0.2,North
ORD2025030100021,2025-03-01T11:18:35,C25956,P012,Running Shoes,Apparel,2,99.32,0.1,South
ORD2025030100022,2025-03-01T23:41:34,C17555,P001,Wireless Mouse,Electronics,5,27.35,0.0,North
ORD2025030100023,2025-03-01T10:58:18,C13061,P005,Cotton T-Shirt,Apparel,1,17.53,0.0,North
ORD2025030100024,2025-03-01T07:39:58,C06905,P009,Notebook A5,Stationery,2,7.29,0.0,North
ORD2025030100025,2025-03-01T21:49:10,C14901,P002,USB-C Cable,Electronics,2,15.89,0.0,North
ORD2025030100026,2025-03-01T20:01:46,C07566,P002,USB-C Cable,Electronics,5,15.34,0.1,West
ORD2025030100027,2025-03-01T17:38:38,C29771,P010,Gel Pen Set,Stationery,2,3.4,0.0,South
ORD2025030100028,2025-03-01T13:02:07,C05996,P011,Bluetooth Speaker,Electronics,1,55.59,0.2,West
ORD2025030100029,2025-03-01T05:59:10,C26639,P001,Wireless Mouse,Electronics,1,35.65,0.0,North
ORD2025030100030,2025-03-01T10:59:56,C39278,P007,Coffee Beans 250g,Grocery,3,10.4,0.0,West
ORD2025030100031,2025-03-01T14:32:13,C47939,P002,USB-C Cable,Electronics,1,12.09,0.15,East
ORD2025030100032,2025-03-01T00:43:20,C06871,P010,Gel Pen Set,Stationery,1,4.49,0.0,North
ORD2025030100033,2025-03-01T05:08:23,C14051,P001,Wireless Mouse,Electronics,2,27.95,0.05,East
ORD2025030100034,2025-03-01T03:00:06,C19078,P002,USB-C Cable,Electronics,1,13.49,0.15,South
ORD2025030100035,2025-03-01T01:58:58,C32283,P005,Cotton T-Shirt,Apparel,2,24.96,0.0,West
ORD2025030100036,2025-03-01T22:29:31,C15358,P006,Denim Jeans,Apparel,1,39.75,0.1,North
ORD2025030100037,2025-03-01T02:46:48,C10131,P010,Gel Pen Set,Stationery,1,3.29,0.1,East
ORD2025030100038,2025-03-01T11:42:20,C29404,P010,Gel Pen Set,Stationery,1,3.8,0.0,West
ORD2025030100039,2025-03-01T07:55:58,C10739,P002,USB-C Cable,Electronics,2,12.04,0.0,North
ORD2025030100040,2025-03-01T09:49:14,C41391,P011,Bluetooth Speaker,Electronics,1,49.07,0.0,East
ORD2025030100041,2025-03-01T15:59:58,C45265,P002,USB-C Cable,Electronics,1,12.9,0.0,West
ORD2025030100042,2025-03-01T17:43:00,C48595,P002,USB-C Cable,Electronics,1,11.56,0.05,East
ORD2025030100043,2025-03-01T14:32:02,C12616,P003,Yoga Mat,Fitness,1,21.68,0.1,North
ORD2025030100044,2025-03-01T14:31:37,C41979,P001,Wireless Mouse,Electronics,2,31.13,0.0,South
ORD2025030100045,2025-03-01T01:17:42,C30793,P004,Resistance Bands,Fitness,4,13.0,0.0,South
ORD2025030100046,2025-03-01T06:42:54,C48558,P009,Notebook A5,Stationery,1,7.27,0.0,East
ORD2025030100047,2025-03-01T22:42:54,C09073,P002,USB-C Cable,Electronics,2,9.02,0.0,South
ORD2025030100048,2025-03-01T17:53:34,C16758,P006,Denim Jeans,Apparel,2,56.61,0.0,South
ORD2025030100049,2025-03-01T01:27:57,C43180,P001,Wireless Mouse,Electronics,2,36.62,0.2,South
ORD2025030100050,2025-03-01T01:26:52,C01553,P002,USB-C Cable,Electronics,1,14.42,0.0,South
ORD2025030100051,2025-03-01T00:06:26,C09124,P006,Denim Jeans,Apparel,2,38.46,0.0,East
ORD2025030100052,2025-03-01T05:17:07,C08619,P011,Bluetooth Speaker,Electronics,3,53.7,0.0,North
ORD2025030100053,2025-03-01T08:17:36,C41397,P002,USB-C Cable,Electronics,1,10.86,0.1,North
