order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025031900000,2025-03-19T13:13:02,C41811,P005,Cotton T-Shirt,Apparel,2,20.36,0.15,East
ORD2025031900001,2025-03-19T20:40:11,C11182,P003,Yoga Mat,Fitness,1,28.68,0.0,East
ORD2025031900002,2025-03-19T12:06:24,C45025,P002,USB-C Cable,Electronics,2,16.7,0.1,East
ORD2025031900003,2025-03-19T15:00:36,C42256,P004,Resistance Bands,Fitness,1,18.56,0.0,West
ORD2025031900004,2025-03-19T11:21:17,C00366,P010,Gel Pen Set,Stationery,5,4.33,0.05,South
ORD2025031900005,2025-03-19T13:26:59,C24400,P007,Coffee Beans 250g,Grocery,2,16.02,0.1,North
ORD2025031900006,2025-03-19T00:07:12,C34959,P008,Olive Oil 500ml,Grocery,1,9.83,0.0,North
ORD2025031900007,2025-03-19T15:01:35,C28348,P011,Bluetooth Speaker,Electronics,2,68.87,0.0,North
ORD2025031900008,2025-03-19T17:26:37,C30213,P003,Yoga Mat,Fitness,1,32.99,0.05,East
ORD2025031900009,2025-03-19T01:46:31,C35602,P009,Notebook A5,Stationery,1,4.35,0.15,East
ORD2025031900010,2025-03-19T04:43:03,C16206,P008,Olive Oil 500ml,Grocery,2,11.87,0.05,West
ORD2025031900011,2025-03-19T21:57:01,C06540,P003,Yoga Mat,Fitness,4,20.39,0.0,East
ORD2025031900012,2025-03-19T18:09:07,C02948,P003,Yoga Mat,Fitness,1,26.71,0.1,North
ORD2025031900013,2025-03-19T16:56:10,C27208,P001,Wireless Mouse,Electronics,1,25.87,0.05,North
ORD2025031900014,2025-03-19T20:46:19,C33380,P007,Coffee Beans 250g,Grocery,5,10.18,0.0,East
ORD2025031900015,2025-03-19T23:28:02,C49461,P010,Gel Pen Set,Stationery,1,3.38,0.05,North
ORD2025031900016,2025-03-19T23:04:56,C31881,P009,Notebook A5,Stationery,2,6.67,0.0,South
ORD2025031900017,2025-03-19T08:41:58,C17953,P006,Denim Jeans,Apparel,4,52.87,0.0,West
ORD2025031900018,2025-03-19T16:18:59,C11538,P006,Denim Jeans,Apparel,2,41.11,0.0,East
ORD2025031900019,2025-03-19T17:31:21,C19639,P012,Running Shoes,Apparel,4,65.33,0.0,South
ORD2025031900020,2025-03-19T20:58:09,C14364,P012,Running Shoes,Apparel,2,102.77,0.0,East
ORD2025031900021,2025-03-19T11:56:37,C10338,P011,Bluetooth Speaker,Electronics,1,68.75,0.0,West
ORD2025031900022,2025-03-19T21:52:35,C09429,P011,Bluetooth Speaker,Electronics,3,46.66,0.05,North
ORD2025031900023,2025-03-19T21:26:21,C24889,P004,Resistance Bands,Fitness,2,17.35,0.15,West
ORD2025031900024,2025-03-19T18:52:12,C02332,P004,Resistance Bands,Fitness,1,17.83,0.1,East
ORD2025031900025,2025-03-19T07:26:20,C28519,P011,Bluetooth Speaker,Electronics,5,69.08,0.0,South
ORD2025031900026,2025-03-19T21:50:16,C14979,P012,Running Shoes,Apparel,5,83.71,0.05,North
ORD2025031900027,2025-03-19T14:43:36,C42255,P011,Bluetooth Speaker,Electronics,3,89.64,0.0,West
ORD2025031900028,2025-03-19T21:16:06,C08088,P012,Running Shoes,Apparel,2,65.8,0.0,North
ORD2025031900029,2025-03-19T21:43:57,C44656,P009,Notebook A5,Stationery,2,6.12,0.0,West
ORD2025031900030,2025-03-19T13:55:54,C40700,P008,Olive Oil 500ml,Grocery,5,12.52,0.05,West
ORD2025031900031,2025-03-19T08:35:07,C21570,P007,Coffee Beans 250g,Grocery,1,17.36,0.0,East
ORD2025031900032,2025-03-19T05:02:30,C29928,P012,Running Shoes,Apparel,1,91.48,0.0,South
ORD2025031900033,2025-03-19T16:31:26,C28261,P002,USB-C Cable,Electronics,2,14.74,0.0,North
ORD2025031900034,2025-03-19T19:43:19,C13207,P002,USB-C Cable,Electronics,1,12.09,0.1,East
ORD2025031900035,2025-03-19T19:12:55,C10911,P005,Cotton T-Shirt,Apparel,2,20.82,0.1,South
ORD2025031900036,2025-03-19T12:08:51,C30179,P008,Olive Oil 500ml,Grocery,1,10.36,0.0,East
ORD2025031900037,2025-03-19T16:49:27,C09010,P006,Denim Jeans,Apparel,1,55.47,0.0,West
ORD2025031900038,2025-03-19T00:24:22,C21066,P007,Coffee Beans 250g,Grocery,2,14.05,0.1,West
ORD2025031900039,2025-03-19T06:42:03,C48444,P001,Wireless Mouse,Electronics,2,39.84,0.0,South
ORD2025031900040,2025-03-19T22:52:18,C10168,P005,Cotton T-Shirt,Apparel,2,18.02,0.05,South
ORD2025031900041,2025-03-19T08:31:07,C15639,P007,Coffee Beans 250g,Grocery,2,11.2,0.0,South
ORD2025031900042,2025-03-19T15:09:13,C45696,P008,Olive Oil 500ml,Grocery,2,10.37,0.0,West
ORD2025031900043,2025-03-19T22:59:05,C01911,P008,Olive Oil 500ml,Grocery,1,15.38,0.1,East
ORD2025031900044,2025-03-19T07:16:25,C29391,P007,Coffee Beans 250g,Grocery,3,11.89,0.05,North
ORD2025031900045,2025-03-19T18:19:43,C02201,P011,Bluetooth Speaker,Electronics,1,56.78,0.05,South
ORD2025031900046,2025-03-19T07:45:32,C18760,P006,Denim Jeans,Apparel,1,64.91,0.0,West
ORD2025031900047,2025-03-19T08:20:21,C30171,P011,Bluetooth Speaker,Electronics,1,79.36,0.05,North
ORD2025031900048,2025-03-19T09:53:46,C36995,P004,Resistance Bands,Fitness,2,21.56,0.2,North
ORD2025031900049,2025-03-19T20:43:44,C36199,P001,Wireless Mouse,Electronics,2,28.1,0.0,East
ORD2025031900050,2025-03-19T09:42:12,C49615,P005,Cotton T-Shirt,Apparel,1,15.38,0.0,South
ORD2025031900051,2025-03-19T04:08:51,C38943,P011,Bluetooth Speaker,Electronics,1,55.43,0.0,South
ORD2025031900052,2025-03-19T05:32:18,C06949,P005,Cotton T-Shirt,Apparel,3,15.45,0.0,East
ORD2025031900053,2025-03-19T00:50:03,C38706,P011,Bluetooth Speaker,Electronics,2,66.02,0.2,South
ORD2025031900054,2025-03-19T14:03:58,C07401,P009,Notebook A5,Stationery,1,8.47,0.0,South
ORD2025031900055,2025-03-19T06:32:34,C44708,P004,Resistance Bands,Fitness,1,20.58,0.2,South
ORD2025031900056,2025-03-19T17:10:55,C47992,P010,Gel Pen Set,Stationery,2,3.32,0.0,North
ORD2025031900057,2025-03-19T12:45:14,C45155,P006,Denim Jeans,Apparel,2,41.09,0.05,West
ORD2025031900058,2025-03-19T02:35:16,C23929,P004,Resistance Bands,Fitness,5,21.62,0.2,West
ORD2025031900059,2025-03-19T17:44:09,C33232,P003,Yoga Mat,Fitness,1,18.65,0.2,North
ORD2025031900060,2025-03-19T14:38:35,C14034,P006,Denim Jeans,Apparel,2,49.04,0.0,West
ORD2025031900061,2025-03-19T13:14:32,C41290,P004,Resistance Bands,Fitness,2,13.61,0.05,South
ORD2025031900062,2025-03-19T08:03:18,C32573,P003,Yoga Mat,Fitness,1,33.25,0.0,North
ORD2025031900063,2025-03-19T11:34:51,C10340,P005,Cotton T-Shirt,Apparel,1,22.36,0.2,West
ORD2025031900064,2025-03-19T06:06:40,C25389,P002,USB-C Cable,Electronics,3,15.04,0.15,West
ORD2025031900065,2025-03-19T00:41:13,C37856,P003,Yoga Mat,Fitness,1,31.2,0.0,North
ORD2025031900066,2025-03-19T18:14:23,C23115,P012,Running Shoes,Apparel,3,70.17,0.05,South
ORD2025031900067,2025-03-19T16:22:52,C24274,P007,Coffee Beans 250g,Grocery,1,16.58,0.2,West
ORD2025031900068,2025-03-19T23:00:25,C31046,P010,Gel Pen Set,Stationery,1,4.64,0.2,North
ORD2025031900069,2025-03-19T14:43:38,C09128,P007,Coffee Beans 250g,Grocery,4,11.73,0.0,North
