order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025032300000,2025-03-23T10:35:44,C46345,P010,Gel Pen Set,Stationery,2,6.55,0.0,South
ORD2025032300001,2025-03-23T20:06:45,C39386,P009,Notebook A5,Stationery,3,5.76,0.05,North
ORD2025032300002,2025-03-23T13:17:12,C37783,P010,Gel Pen Set,Stationery,2,6.94,0.05,South
ORD2025032300003,2025-03-23T02:51:57,C01682,P006,Denim Jeans,Apparel,1,57.7,0.0,South
ORD2025032300004,2025-03-23T12:35:06,C03343,P011,Bluetooth Speaker,Electronics,2,78.9,0.15,West
ORD2025032300005,2025-03-23T01:00:28,C40587,P009,Notebook A5,Stationery,2,6.41,0.0,South
ORD2025032300006,2025-03-23T13:18:28,C11132,P012,Running Shoes,Apparel,2,98.11,0.0,South
ORD2025032300007,2025-03-23T18:32:08,C03990,P003,Yoga Mat,Fitness,1,29.58,0.05,North
ORD2025032300008,2025-03-23T11:05:09,C32857,P009,Notebook A5,Stationery,4,8.86,0.0,South
ORD2025032300009,2025-03-23T22:46:20,C32876,P010,Gel Pen Set,Stationery,5,3.31,0.0,East
ORD2025032300010,2025-03-23T08:54:29,C18430,P006,Denim Jeans,Apparel,3,42.35,0.15,West
ORD2025032300011,2025-03-23T11:10:34,C43763,P003,Yoga Mat,Fitness,3,26.72,0.15,East
ORD2025032300012,2025-03-23T23:23:56,C43802,P008,Olive Oil 500ml,Grocery,1,10.21,0.0,South
ORD2025032300013,2025-03-23T18:03:27,C34347,P009,Notebook A5,Stationery,2,7.69,0.1,West
ORD2025032300014,2025-03-23T20:26:03,C29495,P007,Coffee Beans 250g,Grocery,2,14.73,0.05,West
ORD2025032300015,2025-03-23T04:11:12,C00433,P012,Running Shoes,Apparel,1,78.18,0.05,South
ORD2025032300016,2025-03-23T23:24:25,C45761,P004,Resistance Bands,Fitness,1,19.7,0.0,East
ORD2025032300017,2025-03-23T10:54:48,C35428,P009,Notebook A5,Stationery,1,6.53,0.05,East
ORD2025032300018,2025-03-23T01:55:03,C14487,P006,Denim Jeans,Apparel,2,38.52,0.0,South
ORD2025032300019,2025-03-23T07:43:53,C29086,P004,Resistance Bands,Fitness,2,17.92,0.0,West
ORD2025032300020,2025-03-23T19:11:22,C03816,P001,Wireless Mouse,Electronics,3,38.96,0.0,North
ORD2025032300021,2025-03-23T03:50:16,C10375,P006,Denim Jeans,Apparel,3,52.73,0.0,West
ORD2025032300022,2025-03-23T09:03:24,C35240,P008,Olive Oil 500ml,Grocery,4,13.54,0.1,East
ORD2025032300023,2025-03-23T07:11:17,C11083,P005,Cotton T-Shirt,Apparel,2,21.81,0.0,East
ORD2025032300024,2025-03-23T07:43:12,C09900,P008,Olive Oil 500ml,Grocery,4,9.61,0.0,West
ORD2025032300025,2025-03-23T02:23:29,C23509,P010,Gel Pen Set,Stationery,1,4.32,0.0,West
ORD2025032300026,2025-03-23T15:11:47,C30672,P011,Bluetooth Speaker,Electronics,5,66.88,0.05,West
ORD2025032300027,2025-03-23T09:00:29,C43112,P011,Bluetooth Speaker,Electronics,1,61.05,0.0,East
ORD2025032300028,2025-03-23T17:55:20,C12600,P001,Wireless Mouse,Electronics,1,31.51,0.1,South
ORD2025032300029,2025-03-23T15:41:44,C03019,P009,Notebook A5,Stationery,1,8.05,0.0,South
ORD2025032300030,2025-03-23T13:50:04,C44877,P006,Denim Jeans,Apparel,1,64.38,0.15,West
ORD2025032300031,2025-03-23T10:41:03,C06913,P007,Coffee Beans 250g,Grocery,3,15.75,0.0,West
ORD2025032300032,2025-03-23T04:19:49,C09309,P001,Wireless Mouse,Electronics,1,38.48,0.0,North
ORD2025032300033,2025-03-23T03:48:13,C16619,P007,Coffee Beans 250g,Grocery,2,10.76,0.0,East
ORD2025032300034,2025-03-23T00:23:25,C07802,P009,Notebook A5,Stationery,4,5.74,0.2,West
ORD2025032300035,2025-03-23T07:32:51,C05874,P002,USB-C Cable,Electronics,1,15.58,0.05,South
ORD2025032300036,2025-03-23T08:43:46,C09773,P010,Gel Pen Set,Stationery,1,6.35,0.0,West
ORD2025032300037,2025-03-23T12:26:09,C49715,P001,Wireless Mouse,Electronics,4,31.86,0.0,East
ORD2025032300038,2025-03-23T15:05:10,C38372,P001,Wireless Mouse,Electronics,1,26.89,0.15,South
ORD2025032300039,2025-03-23T15:23:54,C22264,P004,Resistance Bands,Fitness,2,17.7,0.0,West
ORD2025032300040,2025-03-23T00:25:35,C03413,P004,Resistance Bands,Fitness,4,16.91,0.1,North
ORD2025032300041,2025-03-23T09:21:13,C33175,P001,Wireless Mouse,Electronics,1,35.95,0.15,South
ORD2025032300042,2025-03-23T02:41:37,C16829,P012,Running Shoes,Apparel,1,91.89,0.0,East
ORD2025032300043,2025-03-23T22:19:23,C03858,P008,Olive Oil 500ml,Grocery,2,14.7,0.05,East
ORD2025032300044,2025-03-23T04:32:49,C13333,P007,Coffee Beans 250g,Grocery,1,10.41,0.1,South
ORD2025032300045,2025-03-23T17:49:09,C27362,P009,Notebook A5,Stationery,4,5.05,0.0,South
ORD2025032300046,2025-03-23T14:23:02,C48215,P004,Resistance Bands,Fitness,2,17.86,0.15,West
ORD2025032300047,2025-03-23T20:53:06,C44032,P004,Resistance Bands,Fitness,2,18.7,0.0,East
ORD2025032300048,2025-03-23T03:55:02,C14898,P010,Gel Pen Set,Stationery,1,3.01,0.1,South
ORD2025032300049,2025-03-23T17:22:43,C31480,P004,Resistance Bands,Fitness,1,15.59,0.1,North
ORD2025032300050,2025-03-23T08:09:18,C09887,P005,Cotton T-Shirt,Apparel,1,21.56,0.05,West
ORD2025032300051,2025-03-23T07:37:54,C03285,P011,Bluetooth Speaker,Electronics,2,54.11,0.0,East
ORD2025032300052,2025-03-23T09:45:22,C30088,P006,Denim Jeans,Apparel,1,56.53,0.0,West
ORD2025032300053,2025-03-23T20:39:31,C13926,P001,Wireless Mouse,Electronics,1,36.89,0.2,North
ORD2025032300054,2025-03-23T23:41:14,C36818,P009,Notebook A5,Stationery,1,5.73,0.0,South
ORD2025032300055,2025-03-23T03:50:27,C30381,P009,Notebook A5,Stationery,2,6.78,0.2,East
ORD2025032300056,2025-03-23T23:08:12,C20377,P002,USB-C Cable,Electronics,1,15.03,0.0,South
ORD2025032300057,2025-03-23T01:02:08,C41642,P012,Running Shoes,Apparel,1,108.01,0.0,South
ORD2025032300058,2025-03-23T12:08:45,C24865,P005,Cotton T-Shirt,Apparel,3,19.46,0.0,West
ORD2025032300059,2025-03-23T23:37:07,C18771,P003,Yoga Mat,Fitness,2,32.89,0.05,South
ORD2025032300060,2025-03-23T05:22:58,C31310,P011,Bluetooth Speaker,Electronics,2,84.2,0.0,South
ORD2025032300061,2025-03-23T19:59:08,C46382,P005,Cotton T-Shirt,Apparel,3,21.57,0.0,South
ORD2025032300062,2025-03-23T03:00:06,C04119,P004,Resistance Bands,Fitness,1,21.43,0.0,West
ORD2025032300063,2025-03-23T10:11:03,C15691,P009,Notebook A5,Stationery,2,4.84,0.0,West
ORD2025032300064,2025-03-23T13:46:00,C09121,P005,Cotton T-Shirt,Apparel,2,19.91,0.05,North
ORD2025032300065,2025-03-23T04:16:12,C07982,P001,Wireless Mouse,Electronics,2,30.64,0.2,North
ORD2025032300066,2025-03-23T21:02:37,C28812,P005,Cotton T-Shirt,Apparel,1,25.73,0.2,North
ORD2025032300067,2025-03-23T08:56:11,C19335,P005,Cotton T-Shirt,Apparel,4,25.22,0.0,East
ORD2025032300068,2025-03-23T02:14:44,C03490,P003,Yoga Mat,Fitness,4,23.2,0.0,South
ORD2025032300069,2025-03-23T23:41:45,C18573,P012,Running Shoes,Apparel,3,65.09,0.05,South
ORD2025032300070,2025-03-23T20:41:52,C32193,P011,Bluetooth Speaker,Electronics,2,81.6,0.0,South
ORD2025032300071,2025-03-23T15:10:23,C17337,P001,Wireless Mouse,Electronics,1,26.31,0.0,East
ORD2025032300072,2025-03-23T00:51:36,C28757,P005,Cotton T-Shirt,Apparel,1,20.26,0.0,West
ORD2025032300073,2025-03-23T11:45:38,C30792,P007,Coffee Beans 250g,Grocery,1,11.6,0.0,East
ORD2025032300074,2025-03-23T00:19:23,C49310,P006,Denim Jeans,Apparel,2,55.94,0.2,North
ORD2025032300075,2025-03-23T22:17:21,C08265,P008,Olive Oil 500ml,Grocery,2,10.53,0.0,West
ORD2025032300076,2025-03-23T02:55:10,C03427,P011,Bluetooth Speaker,Electronics,1,86.81,0.05,South
ORD2025032300077,2025-03-23T10:44:46,C31129,P004,Resistance Bands,Fitness,1,21.57,0.0,East
ORD2025032300078,2025-03-23T00:28:53,C12841,P005,Cotton T-Shirt,Apparel,3,22.36,0.05,North
ORD2025032300079,2025-03-23T04:12:20,C08517,P007,Coffee Beans 250g,Grocery,1,16.81,0.0,West
ORD2025032300080,2025-03-23T05:46:35,C11580,P001,Wireless Mouse,Electronics,2,37.96,0.0,West
ORD2025032300081,2025-03-23T11:32:57,C31327,P004,Resistance Bands,Fitness,2,17.15,0.0,South
ORD2025032300082,2025-03-23T06:41:51,C15083,P009,Notebook A5,Stationery,3,7.33,0.0,East
ORD2025032300083,2025-03-23T13:54:16,C15458,P007,Coffee Beans 250g,Grocery,2,17.82,0.1,West
ORD2025032300084,2025-03-23T06:59:02,C16622,P010,Gel Pen Set,Stationery,1,6.31,0.0,South
ORD2025032300085,2025-03-23T05:08:05,C32380,P007,Coffee Beans 250g,Grocery,1,10.21,0.05,East
ORD2025032300086,2025-03-23T04:53:39,C47523,P010,Gel Pen Set,Stationery,1,5.28,0.0,East
ORD2025032300087,2025-03-23T01:28:22,C41095,P006,Denim Jeans,Apparel,2,59.05,0.05,South
ORD2025032300088,2025-03-23T01:28:32,C00502,P012,Running Shoes,Apparel,5,64.01,0.05,South
ORD2025032300089,2025-03-23T11:16:56,C42448,P002,USB-C Cable,Electronics,1,15.34,0.0,North
ORD2025032300090,2025-03-23T05:52:57,C05663,P002,USB-C Cable,Electronics,3,16.59,0.0,East
ORD2025032300091,2025-03-23T05:35:26,C16062,P012,Running Shoes,Apparel,1,58.6,0.1,West
ORD2025032300092,2025-03-23T11:30:34,C09756,P007,Coffee Beans 250g,Grocery,1,15.25,0.05,North
ORD2025032300093,2025-03-23T12:42:52,C28872,P011,Bluetooth Speaker,Electronics,2,48.81,0.0,South
ORD2025032300094,2025-03-23T22:01:06,C44936,P001,Wireless Mouse,Electronics,2,30.32,0.0,East
ORD2025032300095,2025-03-23T12:07:47,C10665,P001,Wireless Mouse,Electronics,1,39.27,0.0,South
ORD2025032300096,2025-03-23T12:55:11,C31162,P006,Denim Jeans,Apparel,1,62.28,0.0,West
ORD2025032300097,2025-03-23T02:26:18,C04312,P005,Cotton T-Shirt,Apparel,1,16.92,0.1,North
