order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025031400000,2025-03-14T12:40:40,C24807,P002,USB-C Cable,Electronics,1,13.17,0.1,East
ORD2025031400001,2025-03-14T00:23:39,C49966,P001,Wireless Mouse,Electronics,1,30.53,0.0,East
ORD2025031400002,2025-03-14T09:09:45,C41028,P004,Resistance Bands,Fitness,2,17.0,0.05,North
ORD2025031400003,2025-03-14T05:25:51,C47792,P002,USB-C Cable,Electronics,1,15.78,0.0,West
ORD2025031400004,2025-03-14T17:27:12,C35232,P009,Notebook A5,Stationery,1,8.49,0.05,East
ORD2025031400005,2025-03-14T12:27:20,C28279,P005,Cotton T-Shirt,Apparel,2,16.05,0.1,South
ORD2025031400006,2025-03-14T13:36:10,C49058,P005,Cotton T-Shirt,Apparel,1,26.68,0.0,North
ORD2025031400007,2025-03-14T15:14:51,C35041,P010,Gel Pen Set,Stationery,2,5.61,0.05,South
ORD2025031400008,2025-03-14T18:43:55,C34517,P005,Cotton T-Shirt,Apparel,4,19.99,0.05,North
ORD2025031400009,2025-03-14T05:48:42,C31683,P002,USB-C Cable,Electronics,1,17.7,0.0,East
ORD2025031400010,2025-03-14T02:03:42,C03933,P002,USB-C Cable,Electronics,1,15.35,0.0,West
ORD2025031400011,2025-03-14T03:31:56,C20050,P011,Bluetooth Speaker,Electronics,1,76.71,0.15,West
ORD2025031400012,2025-03-14T02:43:14,C40496,P011,Bluetooth Speaker,Electronics,1,80.37,0.0,North
ORD2025031400013,2025-03-14T05:27:52,C08920,P010,Gel Pen Set,Stationery,1,4.61,0.1,West
ORD2025031400014,2025-03-14T06:54:04,C31671,P004,Resistance Bands,Fitness,1,18.57,0.0,East
ORD2025031400015,2025-03-14T22:38:19,C01005,P006,Denim Jeans,Apparel,3,40.44,0.0,West
ORD2025031400016,2025-03-14T05:42:21,C05197,P004,Resistance Bands,Fitness,1,12.63,0.1,South
ORD2025031400017,2025-03-14T12:47:13,C08961,P012,Running Shoes,Apparel,3,78.32,0.0,South
ORD2025031400018,2025-03-14T10:11:02,C02687,P007,Coffee Beans 250g,Grocery,1,10.38,0.0,South
ORD2025031400019,2025-03-14T09:34:34,C34427,P009,Notebook A5,Stationery,1,4.98,0.0,East
ORD2025031400020,2025-03-14T13:14:07,C25498,P006,Denim Jeans,Apparel,2,38.53,0.0,East
ORD2025031400021,2025-03-14T12:28:05,C05078,P012,Running Shoes,Apparel,2,77.32,0.1,West
ORD2025031400022,2025-03-14T22:07:55,C10769,P003,Yoga Mat,Fitness,2,24.43,0.05,East
ORD2025031400023,2025-03-14T16:51:59,C39484,P004,Resistance Bands,Fitness,1,15.41,0.05,East
ORD2025031400024,2025-03-14T23:45:25,C46687,P001,Wireless Mouse,Electronics,3,37.79,0.05,East
ORD2025031400025,2025-03-14T11:46:22,C48847,P002,USB-C Cable,Electronics,1,12.02,0.1,South
ORD2025031400026,2025-03-14T16:50:56,C44495,P009,Notebook A5,Stationery,1,6.63,0.05,West
ORD2025031400027,2025-03-14T07:30:19,C35576,P002,USB-C Cable,Electronics,1,16.72,0.1,West
