order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025032000000,2025-03-20T09:34:23,C05855,P001,Wireless Mouse,Electronics,2,33.03,0.05,South
ORD2025032000001,2025-03-20T04:30:36,C32036,P010,Gel Pen Set,Stationery,1,5.74,0.05,West
ORD2025032000002,2025-03-20T09:17:39,C21552,P009,Notebook A5,Stationery,1,7.6,0.0,South
ORD2025032000003,2025-03-20T07:19:10,C07461,P009,Notebook A5,Stationery,1,4.57,0.1,West
ORD2025032000004,2025-03-20T02:36:02,C49695,P002,USB-C Cable,Electronics,2,15.9,0.1,North
ORD2025032000005,2025-03-20T19:41:13,C46432,P002,USB-C Cable,Electronics,1,8.8,0.0,West
ORD2025032000006,2025-03-20T00:37:57,C33240,P010,Gel Pen Set,Stationery,2,5.57,0.1,North
ORD2025032000007,2025-03-20T09:14:45,C02021,P009,Notebook A5,Stationery,1,7.08,0.0,North
ORD2025032000008,2025-03-20T09:22:47,C16859,P004,Resistance Bands,Fitness,4,20.63,0.0,East
ORD2025032000009,2025-03-20T22:28:31,C10363,P012,Running Shoes,Apparel,2,58.05,0.0,East
ORD2025032000010,2025-03-20T11:38:48,C35998,P007,Coffee Beans 250g,Grocery,1,12.2,0.0,East
ORD2025032000011,2025-03-20T23:28:37,C47178,P009,Notebook A5,Stationery,2,4.88,0.1,East
ORD2025032000012,2025-03-20T14:32:55,C08049,P004,Resistance Bands,Fitness,1,14.52,0.0,South
ORD2025032000013,2025-03-20T03:24:20,C19037,P010,Gel Pen Set,Stationery,2,4.44,0.15,West
ORD2025032000014,2025-03-20T03:11:37,C26542,P002,USB-C Cable,Electronics,1,11.97,0.05,North
ORD2025032000015,2025-03-20T20:36:07,C41317,P007,Coffee Beans 250g,Grocery,5,10.55,0.05,East
ORD2025032000016,2025-03-20T02:21:32,C17760,P007,Coffee Beans 250g,Grocery,1,16.16,0.2,North
ORD2025032000017,2025-03-20T14:38:26,C00275,P006,Denim Jeans,Apparel,2,61.6,0.0,South
