order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025030900000,2025-03-09T16:51:27,C29758,P001,Wireless Mouse,Electronics,1,31.72,0.1,West
ORD2025030900001,2025-03-09T19:25:12,C20908,P010,Gel Pen Set,Stationery,1,5.19,0.05,South
ORD2025030900002,2025-03-09T14:07:12,C01096,P002,USB-C Cable,Electronics,1,13.82,0.2,North
ORD2025030900003,2025-03-09T00:24:57,C11922,P010,Gel Pen Set,Stationery,1,4.79,0.05,South
ORD2025030900004,2025-03-09T09:43:26,C46713,P008,Olive Oil 500ml,Grocery,5,9.7,0.15,West
ORD2025030900005,2025-03-09T01:47:07,C45995,P011,Bluetooth Speaker,Electronics,2,46.87,0.0,East
ORD2025030900006,2025-03-09T00:03:52,C28120,P003,Yoga Mat,Fitness,1,21.76,0.0,East
ORD2025030900007,2025-03-09T07:46:56,C49034,P008,Olive Oil 500ml,Grocery,1,14.32,0.0,North
ORD2025030900008,2025-03-09T03:37:59,C38670,P007,Coffee Beans 250g,Grocery,1,16.34,0.0,East
ORD2025030900009,2025-03-09T18:45:25,C16525,P012,Running Shoes,Apparel,5,80.61,0.0,North
ORD2025030900010,2025-03-09T20:42:06,C41209,P012,Running Shoes,Apparel,1,103.91,0.1,North
ORD2025030900011,2025-03-09T18:42:44,C37110,P008,Olive Oil 500ml,Grocery,1,9.1,0.05,West
ORD2025030900012,2025-03-09T17:03:25,C21803,P008,Olive Oil 500ml,Grocery,2,11.39,0.15,East
ORD2025030900013,2025-03-09T13:25:08,C14517,P010,Gel Pen Set,Stationery,5,4.1,0.1,South
ORD2025030900014,2025-03-09T22:45:25,C22231,P002,USB-C Cable,Electronics,1,14.97,0.0,South
ORD2025030900015,2025-03-09T03:57:01,C36367,P004,Resistance Bands,Fitness,2,14.01,0.0,South
ORD2025030900016,2025-03-09T07:08:36,C47847,P003,Yoga Mat,Fitness,1,19.7,0.0,East
ORD2025030900017,2025-03-09T09:34:17,C12473,P010,Gel Pen Set,Stationery,2,4.33,0.0,North
ORD2025030900018,2025-03-09T03:41:21,C43603,P004,Resistance Bands,Fitness,3,14.86,0.0,East
ORD2025030900019,2025-03-09T20:02:53,C04517,P008,Olive Oil 500ml,Grocery,2,9.72,0.1,West
ORD2025030900020,2025-03-09T03:38:14,C33777,P003,Yoga Mat,Fitness,1,18.57,0.0,East
ORD2025030900021,2025-03-09T12:49:41,C22869,P010,Gel Pen Set,Stationery,4,4.28,0.05,South
ORD2025030900022,2025-03-09T23:14:04,C06968,P012,Running Shoes,Apparel,2,99.98,0.05,South
ORD2025030900023,2025-03-09T15:53:01,C05976,P004,Resistance Bands,Fitness,2,12.85,0.0,East
ORD2025030900024,2025-03-09T18:23:33,C07327,P002,USB-C Cable,Electronics,1,11.65,0.0,North
ORD2025030900025,2025-03-09T12:28:59,C11119,P011,Bluetooth Speaker,Electronics,1,45.46,0.15,West
ORD2025030900026,2025-03-09T01:13:43,C09233,P011,Bluetooth Speaker,Electronics,1,78.28,0.0,North
ORD2025030900027,2025-03-09T09:40:53,C42341,P010,Gel Pen Set,Stationery,1,6.3,0.05,West
ORD2025030900028,2025-03-09T17:26:19,C04082,P010,Gel Pen Set,Stationery,1,5.4,0.05,North
ORD2025030900029,2025-03-09T00:32:26,C22350,P006,Denim Jeans,Apparel,2,39.1,0.0,North
ORD2025030900030,2025-03-09T21:15:55,C45561,P004,Resistance Bands,Fitness,1,20.49,0.15,West
ORD2025030900031,2025-03-09T09:56:11,C39482,P007,Coffee Beans 250g,Grocery,2,13.13,0.2,South
ORD2025030900032,2025-03-09T07:08:09,C24943,P012,Running Shoes,Apparel,4,77.47,0.0,East
ORD2025030900033,2025-03-09T16:54:40,C32543,P001,Wireless Mouse,Electronics,1,33.44,0.0,South
ORD2025030900034,2025-03-09T09:50:47,C21974,P006,Denim Jeans,Apparel,2,40.8,0.05,West
ORD2025030900035,2025-03-09T22:09:22,C29755,P007,Coffee Beans 250g,Grocery,1,11.75,0.05,East
ORD2025030900036,2025-03-09T00:33:10,C15938,P012,Running Shoes,Apparel,2,82.84,0.1,North
ORD2025030900037,2025-03-09T05:57:19,C37835,P010,Gel Pen Set,Stationery,1,6.33,0.05,North
ORD2025030900038,2025-03-09T04:54:07,C37938,P011,Bluetooth Speaker,Electronics,1,55.85,0.0,North
ORD2025030900039,2025-03-09T04:21:53,C16652,P009,Notebook A5,Stationery,2,6.38,0.0,North
ORD2025030900040,2025-03-09T20:15:25,C22414,P005,Cotton T-Shirt,Apparel,2,16.32,0.0,North
ORD2025030900041,2025-03-09T18:24:18,C27392,P010,Gel Pen Set,Stationery,2,6.81,0.0,East
ORD2025030900042,2025-03-09T16:21:10,C25579,P003,Yoga Mat,Fitness,1,25.08,0.05,West
ORD2025030900043,2025-03-09T03:30:03,C25518,P012,Running Shoes,Apparel,3,76.17,0.0,East
ORD2025030900044,2025-03-09T19:22:19,C11858,P002,USB-C Cable,Electronics,1,11.02,0.2,North
ORD2025030900045,2025-03-09T12:55:38,C08609,P003,Yoga Mat,Fitness,1,20.77,0.05,South
ORD2025030900046,2025-03-09T19:54:31,C49646,P010,Gel Pen Set,Stationery,1,3.66,0.0,East
ORD2025030900047,2025-03-09T21:52:33,C38133,P011,Bluetooth Speaker,Electronics,1,55.39,0.0,South
ORD2025030900048,2025-03-09T05:08:31,C32056,P007,Coffee Beans 250g,Grocery,2,16.89,0.1,East
ORD2025030900049,2025-03-09T23:20:59,C05570,P011,Bluetooth Speaker,Electronics,1,47.01,0.0,East
ORD2025030900050,2025-03-09T10:44:27,C24345,P008,Olive Oil 500ml,Grocery,2,15.0,0.1,West
ORD2025030900051,2025-03-09T07:30:15,C42957,P003,Yoga Mat,Fitness,2,23.03,0.15,South
ORD2025030900052,2025-03-09T21:46:55,C30751,P008,Olive Oil 500ml,Grocery,2,9.55,0.0,North
ORD2025030900053,2025-03-09T23:59:19,C47287,P004,Resistance Bands,Fitness,5,19.24,0.0,East
ORD2025030900054,2025-03-09T03:44:53,C15492,P001,Wireless Mouse,Electronics,4,27.98,0.1,South
ORD2025030900055,2025-03-09T01:58:00,C21559,P002,USB-C Cable,Electronics,1,10.79,0.0,East
ORD2025030900056,2025-03-09T04:29:47,C43303,P009,Notebook A5,Stationery,3,7.16,0.1,South
ORD2025030900057,2025-03-09T18:48:27,C15516,P011,Bluetooth Speaker,Electronics,2,85.16,0.05,North
ORD2025030900058,2025-03-09T23:14:55,C35671,P010,Gel Pen Set,Stationery,1,3.98,0.05,West
ORD2025030900059,2025-03-09T06:58:15,C00065,P010,Gel Pen Set,Stationery,2,5.49,0.0,West
ORD2025030900060,2025-03-09T23:35:14,C04014,P006,Denim Jeans,Apparel,4,57.82,0.1,West
ORD2025030900061,2025-03-09T22:26:56,C16443,P010,Gel Pen Set,Stationery,1,3.43,0.0,North
ORD2025030900062,2025-03-09T22:19:49,C28473,P006,Denim Jeans,Apparel,1,59.93,0.0,West
ORD2025030900063,2025-03-09T04:39:34,C33776,P009,Notebook A5,Stationery,2,8.63,0.0,West
ORD2025030900064,2025-03-09T11:34:58,C44337,P006,Denim Jeans,Apparel,1,62.52,0.0,East
ORD2025030900065,2025-03-09T00:51:30,C01061,P012,Running Shoes,Apparel,1,96.52,0.2,West
ORD2025030900066,2025-03-09T07:06:12,C36320,P008,Olive Oil 500ml,Grocery,1,15.09,0.05,North
ORD2025030900067,2025-03-09T21:16:20,C20520,P009,Notebook A5,Stationery,2,6.94,0.1,East
ORD2025030900068,2025-03-09T11:50:14,C15362,P007,Coffee Beans 250g,Grocery,1,11.34,0.15,West
ORD2025030900069,2025-03-09T17:57:49,C27903,P002,USB-C Cable,Electronics,2,10.59,0.0,North
ORD2025030900070,2025-03-09T05:54:16,C26610,P009,Notebook A5,Stationery,1,5.55,0.0,West
