order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025030600000,2025-03-06T09:53:48,C35479,P008,Olive Oil 500ml,Grocery,1,9.8,0.0,South
ORD2025030600001,2025-03-06T01:18:18,C18422,P008,Olive Oil 500ml,Grocery,1,14.93,0.15,East
ORD2025030600002,2025-03-06T13:00:20,C22265,P005,Cotton T-Shirt,Apparel,1,23.7,0.1,West
ORD2025030600003,2025-03-06T09:43:55,C22816,P003,Yoga Mat,Fitness,1,26.9,0.0,West
ORD2025030600004,2025-03-06T23:03:56,C49255,P004,Resistance Bands,Fitness,1,20.21,0.0,East
ORD2025030600005,2025-03-06T06:40:35,C14743,P010,Gel Pen Set,Stationery,2,6.29,0.05,South
ORD2025030600006,2025-03-06T17:54:01,C42578,P009,Notebook A5,Stationery,2,6.78,0.1,East
ORD2025030600007,2025-03-06T02:01:33,C10160,P002,USB-C Cable,Electronics,1,15.57,0.0,South
ORD2025030600008,2025-03-06T06:53:24,C47029,P012,Running Shoes,Apparel,1,58.52,0.0,West
ORD2025030600009,2025-03-06T03:42:59,C38648,P005,Cotton T-Shirt,Apparel,1,20.38,0.0,North
ORD2025030600010,2025-03-06T14:38:17,C15490,P008,Olive Oil 500ml,Grocery,4,13.48,0.05,West
ORD2025030600011,2025-03-06T05:28:27,C24487,P012,Running Shoes,Apparel,2,76.97,0.0,West
ORD2025030600012,2025-03-06T12:20:42,C33917,P009,Notebook A5,Stationery,1,7.61,0.2,North
ORD2025030600013,2025-03-06T06:41:18,C39590,P007,Coffee Beans 250g,Grocery,2,11.01,0.0,North
ORD2025030600014,2025-03-06T10:47:02,C11316,P007,Coffee Beans 250g,Grocery,2,14.7,0.0,East
ORD2025030600015,2025-03-06T20:05:31,C30793,P012,Running Shoes,Apparel,3,59.54,0.0,North
ORD2025030600016,2025-03-06T03:51:15,C36072,P010,Gel Pen Set,Stationery,5,5.06,0.0,East
ORD2025030600017,2025-03-06T15:03:35,C22974,P012,Running Shoes,Apparel,1,67.43,0.1,South
ORD2025030600018,2025-03-06T09:08:23,C29048,P011,Bluetooth Speaker,Electronics,3,51.93,0.05,East
ORD2025030600019,2025-03-06T13:45:41,C36624,P005,Cotton T-Shirt,Apparel,1,25.26,0.0,South
ORD2025030600020,2025-03-06T21:53:14,C32222,P002,USB-C Cable,Electronics,2,17.35,0.05,West
ORD2025030600021,2025-03-06T17:03:26,C43612,P010,Gel Pen Set,Stationery,2,4.08,0.0,North
ORD2025030600022,2025-03-06T21:11:13,C17696,P008,Olive Oil 500ml,Grocery,1,13.21,0.0,West
ORD2025030600023,2025-03-06T03:02:02,C48651,P007,Coffee Beans 250g,Grocery,2,16.36,0.2,East
ORD2025030600024,2025-03-06T09:49:31,C34313,P003,Yoga Mat,Fitness,3,24.0,0.1,North
ORD2025030600025,2025-03-06T20:42:22,C19742,P004,Resistance Bands,Fitness,2,15.35,0.2,West
ORD2025030600026,2025-03-06T23:30:16,C34993,P008,Olive Oil 500ml,Grocery,1,13.07,0.0,South
ORD2025030600027,2025-03-06T15:28:09,C49808,P004,Resistance Bands,Fitness,1,12.98,0.1,South
ORD2025030600028,2025-03-06T19:23:44,C33813,P006,Denim Jeans,Apparel,1,55.21,0.0,North
ORD2025030600029,2025-03-06T18:17:26,C04068,P011,Bluetooth Speaker,Electronics,1,57.13,0.0,North
ORD2025030600030,2025-03-06T00:25:10,C24993,P005,Cotton T-Shirt,Apparel,3,15.47,0.1,South
ORD2025030600031,2025-03-06T04:44:37,C42705,P001,Wireless Mouse,Electronics,5,33.85,0.0,North
ORD2025030600032,2025-03-06T13:16:39,C14114,P010,Gel Pen Set,Stationery,3,5.17,0.05,East
ORD2025030600033,2025-03-06T22:09:14,C00354,P002,USB-C Cable,Electronics,3,12.08,0.2,North
ORD2025030600034,2025-03-06T04:18:02,C09069,P003,Yoga Mat,Fitness,1,25.83,0.05,North
ORD2025030600035,2025-03-06T17:35:27,C41329,P008,Olive Oil 500ml,Grocery,1,10.89,0.2,South
ORD2025030600036,2025-03-06T19:40:47,C21574,P002,USB-C Cable,Electronics,1,12.77,0.0,North
ORD2025030600037,2025-03-06T11:56:44,C21610,P009,Notebook A5,Stationery,1,4.22,0.1,West
ORD2025030600038,2025-03-06T21:00:00,C46089,P011,Bluetooth Speaker,Electronics,4,75.26,0.05,South
ORD2025030600039,2025-03-06T03:52:49,C49378,P012,Running Shoes,Apparel,1,102.78,0.0,West
ORD2025030600040,2025-03-06T03:30:22,C13906,P012,Running Shoes,Apparel,1,66.28,0.1,South
ORD2025030600041,2025-03-06T03:59:12,C05031,P003,Yoga Mat,Fitness,5,31.34,0.0,West
ORD2025030600042,2025-03-06T13:39:34,C49090,P012,Running Shoes,Apparel,2,79.44,0.0,North
ORD2025030600043,2025-03-06T13:32:06,C32744,P011,Bluetooth Speaker,Electronics,1,73.16,0.15,West
ORD2025030600044,2025-03-06T23:58:35,C01431,P011,Bluetooth Speaker,Electronics,5,51.16,0.05,East
ORD2025030600045,2025-03-06T22:14:50,C47948,P007,Coffee Beans 250g,Grocery,1,12.1,0.0,East
ORD2025030600046,2025-03-06T16:05:21,C12213,P007,Coffee Beans 250g,Grocery,1,10.53,0.0,South
ORD2025030600047,2025-03-06T04:40:30,C32253,P011,Bluetooth Speaker,Electronics,1,61.96,0.15,East
ORD2025030600048,2025-03-06T13:14:56,C03195,P003,Yoga Mat,Fitness,2,24.79,0.15,North
ORD2025030600049,2025-03-06T23:41:16,C01037,P003,Yoga Mat,Fitness,1,21.69,0.0,South
ORD2025030600050,2025-03-06T04:49:30,C17840,P009,Notebook A5,Stationery,1,5.48,0.1,North
ORD2025030600051,2025-03-06T03:16:21,C22253,P001,Wireless Mouse,Electronics,4,25.24,0.1,North
ORD2025030600052,2025-03-06T23:18:32,C26792,P012,Running Shoes,Apparel,1,81.02,0.0,North
ORD2025030600053,2025-03-06T19:48:14,C05506,P003,Yoga Mat,Fitness,2,30.1,0.15,East
ORD2025030600054,2025-03-06T12:16:45,C23997,P004,Resistance Bands,Fitness,1,20.49,0.0,North
ORD2025030600055,2025-03-06T04:38:41,C24992,P006,Denim Jeans,Apparel,3,38.02,0.0,North
ORD2025030600056,2025-03-06T20:00:13,C22512,P008,Olive Oil 500ml,Grocery,2,11.98,0.0,West
ORD2025030600057,2025-03-06T04:34:28,C38265,P009,Notebook A5,Stationery,1,7.1,0.0,North
ORD2025030600058,2025-03-06T17:06:26,C00367,P008,Olive Oil 500ml,Grocery,3,14.28,0.1,South
ORD2025030600059,2025-03-06T07:46:48,C25050,P008,Olive Oil 500ml,Grocery,3,10.56,0.1,North
ORD2025030600060,2025-03-06T12:34:39,C16737,P012,Running Shoes,Apparel,2,94.13,0.15,East
ORD2025030600061,2025-03-06T09:21:00,C46758,P008,Olive Oil 500ml,Grocery,1,12.64,0.15,West
ORD2025030600062,2025-03-06T02:16:40,C09552,P002,USB-C Cable,Electronics,1,9.23,0.15,North
ORD2025030600063,2025-03-06T04:08:36,C19882,P003,Yoga Mat,Fitness,1,32.91,0.0,West
ORD2025030600064,2025-03-06T11:56:23,C42744,P009,Notebook A5,Stationery,1,8.52,0.1,East
ORD2025030600065,2025-03-06T13:05:33,C14367,P005,Cotton T-Shirt,Apparel,1,17.15,0.15,South
ORD2025030600066,2025-03-06T09:40:53,C44287,P009,Notebook A5,Stationery,1,6.05,0.1,East
ORD2025030600067,2025-03-06T14:14:33,C39527,P007,Coffee Beans 250g,Grocery,1,12.66,0.0,East
ORD2025030600068,2025-03-06T04:36:35,C07176,P003,Yoga Mat,Fitness,4,32.21,0.15,South
ORD2025030600069,2025-03-06T15:18:34,C09309,P011,Bluetooth Speaker,Electronics,1,57.8,0.0,West
