order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025032500000,2025-03-25T08:44:26,C24330,P006,Denim Jeans,Apparel,1,59.61,0.1,North
ORD2025032500001,2025-03-25T10:34:34,C43008,P005,Cotton T-Shirt,Apparel,1,27.1,0.1,South
ORD2025032500002,2025-03-25T21:49:10,C26231,P009,Notebook A5,Stationery,1,7.9,0.0,South
ORD2025032500003,2025-03-25T01:04:43,C08436,P007,Coffee Beans 250g,Grocery,2,17.14,0.2,South
ORD2025032500004,2025-03-25T10:21:37,C34353,P011,Bluetooth Speaker,Electronics,1,49.59,0.1,West
ORD2025032500005,2025-03-25T09:56:42,C31503,P011,Bluetooth Speaker,Electronics,1,55.26,0.05,East
ORD2025032500006,2025-03-25T17:46:51,C03081,P005,Cotton T-Shirt,Apparel,1,24.4,0.0,North
ORD2025032500007,2025-03-25T16:22:04,C38078,P007,Coffee Beans 250g,Grocery,2,12.56,0.0,East
ORD2025032500008,2025-03-25T20:12:34,C00755,P001,Wireless Mouse,Electronics,3,37.44,0.0,East
ORD2025032500009,2025-03-25T06:45:16,C48630,P010,Gel Pen Set,Stationery,2,3.13,0.0,West
ORD2025032500010,2025-03-25T14:47:39,C39031,P004,Resistance Bands,Fitness,1,19.86,0.1,South
ORD2025032500011,2025-03-25T12:00:08,C41697,P007,Coffee Beans 250g,Grocery,1,12.96,0.1,East
ORD2025032500012,2025-03-25T08:10:28,C06272,P003,Yoga Mat,Fitness,2,26.42,0.0,North
ORD2025032500013,2025-03-25T19:22:06,C13837,P005,Cotton T-Shirt,Apparel,1,18.01,0.0,North
ORD2025032500014,2025-03-25T23:16:30,C01795,P002,USB-C Cable,Electronics,3,17.98,0.0,West
ORD2025032500015,2025-03-25T20:11:32,C24277,P001,Wireless Mouse,Electronics,3,32.13,0.0,West
ORD2025032500016,2025-03-25T00:20:59,C10328,P009,Notebook A5,Stationery,1,8.48,0.1,East
ORD2025032500017,2025-03-25T08:23:18,C25824,P012,Running Shoes,Apparel,1,106.29,0.1,South
ORD2025032500018,2025-03-25T14:17:02,C37592,P012,Running Shoes,Apparel,1,87.95,0.0,West
ORD2025032500019,2025-03-25T09:53:04,C39093,P011,Bluetooth Speaker,Electronics,2,65.22,0.15,West
ORD2025032500020,2025-03-25T01:59:23,C05206,P008,Olive Oil 500ml,Grocery,5,11.52,0.0,West
ORD2025032500021,2025-03-25T00:58:34,C34233,P006,Denim Jeans,Apparel,3,57.99,0.1,South
ORD2025032500022,2025-03-25T05:35:58,C49297,P007,Coffee Beans 250g,Grocery,1,15.39,0.1,North
ORD2025032500023,2025-03-25T09:24:43,C46797,P004,Resistance Bands,Fitness,1,21.94,0.05,South
ORD2025032500024,2025-03-25T17:20:38,C45238,P002,USB-C Cable,Electronics,5,12.79,0.1,West
ORD2025032500025,2025-03-25T01:13:18,C46897,P008,Olive Oil 500ml,Grocery,1,15.44,0.1,West
ORD2025032500026,2025-03-25T23:50:29,C06509,P001,Wireless Mouse,Electronics,1,39.83,0.1,West
ORD2025032500027,2025-03-25T02:40:54,C02919,P007,Coffee Beans 250g,Grocery,1,12.29,0.0,North
ORD2025032500028,2025-03-25T19:14:31,C47748,P007,Coffee Beans 250g,Grocery,1,17.61,0.05,West
ORD2025032500029,2025-03-25T15:37:29,C14525,P007,Coffee Beans 250g,Grocery,2,11.23,0.2,South
ORD2025032500030,2025-03-25T04:08:14,C42505,P005,Cotton T-Shirt,Apparel,1,15.33,0.15,West
ORD2025032500031,2025-03-25T01:40:13,C33851,P011,Bluetooth Speaker,Electronics,1,50.09,0.0,East
ORD2025032500032,2025-03-25T17:01:46,C33774,P008,Olive Oil 500ml,Grocery,2,15.09,0.1,West
ORD2025032500033,2025-03-25T18:15:09,C31753,P006,Denim Jeans,Apparel,1,51.09,0.2,South
ORD2025032500034,2025-03-25T00:08:52,C26880,P007,Coffee Beans 250g,Grocery,2,15.93,0.0,East
ORD2025032500035,2025-03-25T00:14:21,C48653,P004,Resistance Bands,Fitness,1,12.53,0.05,East
ORD2025032500036,2025-03-25T18:14:53,C28538,P004,Resistance Bands,Fitness,2,16.64,0.0,East
ORD2025032500037,2025-03-25T10:10:32,C18075,P012,Running Shoes,Apparel,1,101.66,0.0,South
ORD2025032500038,2025-03-25T05:45:13,C22165,P010,Gel Pen Set,Stationery,1,3.37,0.05,South
ORD2025032500039,2025-03-25T22:12:58,C40383,P009,Notebook A5,Stationery,1,7.01,0.1,East
ORD2025032500040,2025-03-25T11:56:21,C41532,P012,Running Shoes,Apparel,2,97.72,0.0,South
ORD2025032500041,2025-03-25T09:58:50,C27905,P007,Coffee Beans 250g,Grocery,3,17.48,0.2,North
ORD2025032500042,2025-03-25T11:30:08,C35038,P009,Notebook A5,Stationery,1,6.32,0.0,East
ORD2025032500043,2025-03-25T07:11:51,C23438,P005,Cotton T-Shirt,Apparel,2,27.25,0.0,East
ORD2025032500044,2025-03-25T00:50:06,C23813,P002,USB-C Cable,Electronics,4,13.11,0.1,East
ORD2025032500045,2025-03-25T09:57:52,C00607,P006,Denim Jeans,Apparel,1,62.37,0.15,North
ORD2025032500046,2025-03-25T02:07:09,C08917,P008,Olive Oil 500ml,Grocery,1,9.61,0.1,South
ORD2025032500047,2025-03-25T16:06:47,C30910,P009,Notebook A5,Stationery,1,6.54,0.2,East
ORD2025032500048,2025-03-25T16:54:44,C29892,P011,Bluetooth Speaker,Electronics,1,50.54,0.0,North
ORD2025032500049,2025-03-25T12:54:00,C21926,P001,Wireless Mouse,Electronics,1,36.65,0.0,West
ORD2025032500050,2025-03-25T22:46:00,C01450,P003,Yoga Mat,Fitness,2,34.24,0.0,North
ORD2025032500051,2025-03-25T19:07:08,C47840,P004,Resistance Bands,Fitness,1,20.92,0.05,North
ORD2025032500052,2025-03-25T10:51:16,C47899,P001,Wireless Mouse,Electronics,1,35.1,0.05,North
ORD2025032500053,2025-03-25T15:17:56,C33426,P005,Cotton T-Shirt,Apparel,3,16.59,0.1,West
ORD2025032500054,2025-03-25T11:41:51,C34741,P010,Gel Pen Set,Stationery,5,3.41,0.0,South
ORD2025032500055,2025-03-25T15:10:27,C39269,P002,USB-C Cable,Electronics,1,10.17,0.05,East
ORD2025032500056,2025-03-25T07:46:59,C49932,P011,Bluetooth Speaker,Electronics,1,70.68,0.05,West
ORD2025032500057,2025-03-25T22:50:30,C05581,P005,Cotton T-Shirt,Apparel,1,22.96,0.0,North
ORD2025032500058,2025-03-25T06:07:21,C03749,P011,Bluetooth Speaker,Electronics,2,86.2,0.0,West
ORD2025032500059,2025-03-25T12:43:36,C14851,P009,Notebook A5,Stationery,4,5.94,0.15,North
ORD2025032500060,2025-03-25T10:14:43,C34580,P002,USB-C Cable,Electronics,2,13.1,0.05,South
ORD2025032500061,2025-03-25T13:19:07,C16889,P001,Wireless Mouse,Electronics,5,28.28,0.0,West
ORD2025032500062,2025-03-25T07:54:12,C39677,P010,Gel Pen Set,Stationery,3,5.08,0.05,East
ORD2025032500063,2025-03-25T21:04:26,C43946,P011,Bluetooth Speaker,Electronics,1,89.97,0.0,West
ORD2025032500064,2025-03-25T00:10:03,C23187,P011,Bluetooth Speaker,Electronics,2,81.44,0.15,East
ORD2025032500065,2025-03-25T13:48:49,C39279,P006,Denim Jeans,Apparel,2,38.2,0.0,North
ORD2025032500066,2025-03-25T07:52:39,C44279,P010,Gel Pen Set,Stationery,1,3.94,0.0,North
ORD2025032500067,2025-03-25T03:45:02,C45341,P003,Yoga Mat,Fitness,2,32.56,0.0,West
ORD2025032500068,2025-03-25T11:28:55,C47626,P001,Wireless Mouse,Electronics,2,33.96,0.05,East
ORD2025032500069,2025-03-25T17:15:24,C22869,P008,Olive Oil 500ml,Grocery,1,9.11,0.1,North
ORD2025032500070,2025-03-25T10:25:25,C09892,P002,USB-C Cable,Electronics,2,11.57,0.05,East
ORD2025032500071,2025-03-25T19:16:32,C37450,P009,Notebook A5,Stationery,1,5.53,0.0,South
ORD2025032500072,2025-03-25T13:12:03,C14006,P012,Running Shoes,Apparel,2,82.83,0.05,East
ORD2025032500073,2025-03-25T02:54:29,C17376,P009,Notebook A5,Stationery,2,5.54,0.0,East
ORD2025032500074,2025-03-25T12:20:55,C35247,P002,USB-C Cable,Electronics,1,16.81,0.2,West
ORD2025032500075,2025-03-25T21:18:14,C21342,P001,Wireless Mouse,Electronics,2,37.08,0.0,South
ORD2025032500076,2025-03-25T14:13:38,C36846,P004,Resistance Bands,Fitness,3,14.65,0.0,South
ORD2025032500077,2025-03-25T06:56:52,C11741,P002,USB-C Cable,Electronics,1,10.69,0.0,West
ORD2025032500078,2025-03-25T07:11:08,C24685,P006,Denim Jeans,Apparel,1,41.27,0.1,East
ORD2025032500079,2025-03-25T01:07:07,C35685,P011,Bluetooth Speaker,Electronics,1,86.28,0.0,South
ORD2025032500080,2025-03-25T19:16:11,C35126,P009,Notebook A5,Stationery,2,6.24,0.0,South
ORD2025032500081,2025-03-25T15:36:45,C13426,P006,Denim Jeans,Apparel,1,48.78,0.0,West
ORD2025032500082,2025-03-25T16:30:39,C37157,P008,Olive Oil 500ml,Grocery,2,11.97,0.05,East
ORD2025032500083,2025-03-25T08:56:21,C44474,P012,Running Shoes,Apparel,1,106.74,0.0,West
ORD2025032500084,2025-03-25T08:14:08,C30057,P005,Cotton T-Shirt,Apparel,1,27.95,0.0,West
ORD2025032500085,2025-03-25T12:04:29,C06777,P006,Denim Jeans,Apparel,2,56.0,0.0,West
ORD2025032500086,2025-03-25T18:15:12,C19192,P004,Resistance Bands,Fitness,2,16.5,0.1,East
ORD2025032500087,2025-03-25T17:04:57,C44195,P011,Bluetooth Speaker,Electronics,1,79.42,0.05,South
ORD2025032500088,2025-03-25T22:58:48,C08353,P003,Yoga Mat,Fitness,1,30.82,0.0,North
ORD2025032500089,2025-03-25T11:23:11,C26401,P009,Notebook A5,Stationery,2,4.63,0.05,South
ORD2025032500090,2025-03-25T01:36:22,C45351,P001,Wireless Mouse,Electronics,5,29.14,0.15,East
ORD2025032500091,2025-03-25T02:04:54,C36114,P012,Running Shoes,Apparel,4,64.43,0.0,East
ORD2025032500092,2025-03-25T20:54:56,C27909,P001,Wireless Mouse,Electronics,3,32.94,0.05,East
ORD2025032500093,2025-03-25T16:14:03,C12510,P004,Resistance Bands,Fitness,3,12.67,0.0,West
ORD2025032500094,2025-03-25T12:13:15,C41294,P007,Coffee Beans 250g,Grocery,1,15.42,0.0,North
ORD2025032500095,2025-03-25T23:30:55,C07694,P001,Wireless Mouse,Electronics,1,28.32,0.05,South
ORD2025032500096,2025-03-25T03:42:13,C25864,P003,Yoga Mat,Fitness,1,30.67,0.0,West
ORD2025032500097,2025-03-25T05:08:39,C34204,P001,Wireless Mouse,Electronics,3,34.03,0.1,North
ORD2025032500098,2025-03-25T00:06:47,C36610,P010,Gel Pen Set,Stationery,2,6.27,0.0,West
ORD2025032500099,2025-03-25T12:02:54,C28704,P010,Gel Pen Set,Stationery,1,5.28,0.15,South
ORD2025032500100,2025-03-25T01:41:35,C45131,P004,Resistance Bands,Fitness,1,12.93,0.0,North
ORD2025032500101,2025-03-25T16:01:49,C19779,P006,Denim Jeans,Apparel,1,42.34,0.05,East
ORD2025032500102,2025-03-25T12:03:11,C20231,P007,Coffee Beans 250g,Grocery,2,12.1,0.2,North
ORD2025032500103,2025-03-25T03:06:54,C07950,P002,USB-C Cable,Electronics,3,14.41,0.0,North
ORD2025032500104,2025-03-25T03:22:22,C04161,P009,Notebook A5,Stationery,1,7.79,0.05,North
ORD2025032500105,2025-03-25T02:55:38,C19252,P008,Olive Oil 500ml,Grocery,3,15.55,0.0,East
ORD2025032500106,2025-03-25T14:13:10,C25981,P008,Olive Oil 500ml,Grocery,1,9.45,0.0,East
ORD2025032500107,2025-03-25T00:57:15,C11668,P008,Olive Oil 500ml,Grocery,1,14.21,0.1,South
ORD2025032500108,2025-03-25T14:21:22,C20183,P005,Cotton T-Shirt,Apparel,2,14.14,0.05,South
ORD2025032500109,2025-03-25T18:13:49,C30349,P010,Gel Pen Set,Stationery,3,3.1,0.05,West
ORD2025032500110,2025-03-25T12:16:16,C15581,P008,Olive Oil 500ml,Grocery,1,11.58,0.0,West
ORD2025032500111,2025-03-25T08:56:04,C35114,P007,Coffee Beans 250g,Grocery,1,10.23,0.0,West
ORD2025032500112,2025-03-25T22:50:46,C14749,P009,Notebook A5,Stationery,3,4.03,0.0,West
ORD2025032500113,2025-03-25T12:51:15,C05591,P007,Coffee Beans 250g,Grocery,1,10.93,0.0,East
ORD2025032500114,2025-03-25T19:15:11,C44134,P007,Coffee Beans 250g,Grocery,1,17.46,0.0,South
ORD2025032500115,2025-03-25T21:18:16,C30580,P001,Wireless Mouse,Electronics,2,37.51,0.1,North
ORD2025032500116,2025-03-25T04:34:56,C27861,P009,Notebook A5,Stationery,2,7.81,0.05,West
ORD2025032500117,2025-03-25T17:20:02,C07050,P007,Coffee Beans 250g,Grocery,5,13.63,0.05,West
ORD2025032500118,2025-03-25T15:17:22,C15947,P002,USB-C Cable,Electronics,1,11.2,0.15,West
ORD2025032500119,2025-03-25T11:33:55,C38526,P012,Running Shoes,Apparel,2,84.23,0.0,North
ORD2025032500120,2025-03-25T07:55:33,C30045,P003,Yoga Mat,Fitness,1,32.4,0.15,South
ORD2025032500121,2025-03-25T17:05:07,C41888,P012,Running Shoes,Apparel,2,108.33,0.0,South
ORD2025032500122,2025-03-25T19:29:54,C44724,P009,Notebook A5,Stationery,3,7.47,0.05,North
ORD2025032500123,2025-03-25T01:59:31,C38741,P012,Running Shoes,Apparel,4,86.04,0.05,East
ORD2025032500124,2025-03-25T04:19:05,C05220,P011,Bluetooth Speaker,Electronics,2,64.41,0.0,West
ORD2025032500125,2025-03-25T16:31:49,C17306,P007,Coffee Beans 250g,Grocery,2,15.99,0.15,East
ORD2025032500126,2025-03-25T04:25:40,C25797,P009,Notebook A5,Stationery,1,7.25,0.0,South
ORD2025032500127,2025-03-25T06:01:08,C21636,P003,Yoga Mat,Fitness,1,23.76,0.15,South
ORD2025032500128,2025-03-25T09:58:26,C47133,P003,Yoga Mat,Fitness,3,21.72,0.0,South
ORD2025032500129,2025-03-25T00:59:26,C40867,P007,Coffee Beans 250g,Grocery,1,16.52,0.2,West
ORD2025032500130,2025-03-25T16:10:38,C20338,P012,Running Shoes,Apparel,2,58.12,0.0,East
ORD2025032500131,2025-03-25T18:14:20,C36141,P011,Bluetooth Speaker,Electronics,1,88.48,0.1,North
ORD2025032500132,2025-03-25T02:28:14,C21576,P008,Olive Oil 500ml,Grocery,1,10.83,0.0,East
ORD2025032500133,2025-03-25T08:57:44,C24002,P012,Running Shoes,Apparel,2,98.57,0.0,South
ORD2025032500134,2025-03-25T00:09:50,C05732,P005,Cotton T-Shirt,Apparel,1,22.22,0.15,North
ORD2025032500135,2025-03-25T02:01:28,C11051,P011,Bluetooth Speaker,Electronics,1,65.09,0.15,South
ORD2025032500136,2025-03-25T21:23:11,C05249,P005,Cotton T-Shirt,Apparel,1,20.08,0.05,South
ORD2025032500137,2025-03-25T15:10:17,C40944,P002,USB-C Cable,Electronics,5,13.48,0.0,South
ORD2025032500138,2025-03-25T10:26:33,C21374,P008,Olive Oil 500ml,Grocery,1,10.56,0.05,South
ORD2025032500139,2025-03-25T04:07:46,C31499,P006,Denim Jeans,Apparel,2,42.27,0.0,North
ORD2025032500140,2025-03-25T21:32:38,C44187,P002,USB-C Cable,Electronics,1,15.89,0.1,West
ORD2025032500141,2025-03-25T09:48:10,C02295,P006,Denim Jeans,Apparel,1,62.9,0.0,North
ORD2025032500142,2025-03-25T00:22:04,C42898,P007,Coffee Beans 250g,Grocery,2,16.6,0.0,East
ORD2025032500143,2025-03-25T04:18:15,C29118,P002,USB-C Cable,Electronics,1,16.27,0.0,North
ORD2025032500144,2025-03-25T22:34:57,C38003,P011,Bluetooth Speaker,Electronics,2,55.02,0.1,North
ORD2025032500145,2025-03-25T05:06:16,C23308,P004,Resistance Bands,Fitness,2,19.01,0.0,West
ORD2025032500146,2025-03-25T10:09:12,C00607,P010,Gel Pen Set,Stationery,1,5.19,0.15,West
ORD2025032500147,2025-03-25T11:20:09,C44214,P005,Cotton T-Shirt,Apparel,1,18.38,0.05,North
ORD2025032500148,2025-03-25T15:01:27,C31024,P006,Denim Jeans,Apparel,1,48.83,0.05,West
ORD2025032500149,2025-03-25T12:28:26,C06733,P010,Gel Pen Set,Stationery,1,3.88,0.1,East
ORD2025032500150,2025-03-25T09:36:36,C08123,P002,USB-C Cable,Electronics,4,9.81,0.0,West
ORD2025032500151,2025-03-25T07:08:52,C35010,P009,Notebook A5,Stationery,1,4.08,0.1,East
ORD2025032500152,2025-03-25T21:48:26,C32787,P005,Cotton T-Shirt,Apparel,3,20.3,0.0,South
ORD2025032500153,2025-03-25T03:01:34,C04522,P012,Running Shoes,Apparel,1,55.02,0.0,East
ORD2025032500154,2025-03-25T22:46:26,C09334,P009,Notebook A5,Stationery,1,7.4,0.0,South
ORD2025032500155,2025-03-25T17:43:28,C12744,P007,Coffee Beans 250g,Grocery,1,17.58,0.05,East
ORD2025032500156,2025-03-25T17:15:44,C36033,P005,Cotton T-Shirt,Apparel,1,26.01,0.0,South
ORD2025032500157,2025-03-25T23:35:05,C34078,P006,Denim Jeans,Apparel,1,43.65,0.0,East
ORD2025032500158,2025-03-25T16:33:38,C11701,P012,Running Shoes,Apparel,3,82.36,0.05,North
ORD2025032500159,2025-03-25T02:19:05,C03061,P006,Denim Jeans,Apparel,1,44.38,0.2,West
ORD2025032500160,2025-03-25T20:57:44,C17871,P002,USB-C Cable,Electronics,1,8.67,0.0,West
ORD2025032500161,2025-03-25T17:04:36,C22459,P008,Olive Oil 500ml,Grocery,1,13.75,0.1,West
ORD2025032500162,2025-03-25T11:35:55,C01019,P002,USB-C Cable,Electronics,1,10.87,0.0,South
