order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025031600000,2025-03-16T04:45:14,C21630,P004,Resistance Bands,Fitness,1,15.3,0.0,West
ORD2025031600001,2025-03-16T09:17:11,C25307,P009,Notebook A5,Stationery,2,5.3,0.0,East
ORD2025031600002,2025-03-16T08:06:50,C00725,P007,Coffee Beans 250g,Grocery,2,10.92,0.0,East
ORD2025031600003,2025-03-16T05:10:52,C11630,P010,Gel Pen Set,Stationery,3,3.98,0.0,South
ORD2025031600004,2025-03-16T21:56:22,C42882,P007,Coffee Beans 250g,Grocery,3,14.24,0.15,West
ORD2025031600005,2025-03-16T14:20:26,C48512,P012,Running Shoes,Apparel,2,104.37,0.15,West
ORD2025031600006,2025-03-16T01:28:15,C22559,P001,Wireless Mouse,Electronics,1,36.03,0.05,West
ORD2025031600007,2025-03-16T14:20:07,C12951,P005,Cotton T-Shirt,Apparel,3,17.01,0.15,East
ORD2025031600008,2025-03-16T23:12:03,C22956,P006,Denim Jeans,Apparel,3,58.64,0.1,West
ORD2025031600009,2025-03-16T01:10:21,C42316,P003,Yoga Mat,Fitness,1,30.53,0.05,East
ORD2025031600010,2025-03-16T05:24:05,C23689,P012,Running Shoes,Apparel,2,80.34,0.0,West
ORD2025031600011,2025-03-16T08:55:25,C39203,P007,Coffee Beans 250g,Grocery,4,16.58,0.05,North
ORD2025031600012,2025-03-16T22:25:31,C22040,P006,Denim Jeans,Apparel,1,50.85,0.0,South
ORD2025031600013,2025-03-16T18:35:12,C05597,P012,Running Shoes,Apparel,3,65.98,0.05,East
ORD2025031600014,2025-03-16T19:25:46,C00163,P003,Yoga Mat,Fitness,1,31.76,0.1,North
ORD2025031600015,2025-03-16T19:44:49,C34008,P011,Bluetooth Speaker,Electronics,5,63.71,0.05,South
ORD2025031600016,2025-03-16T13:51:06,C29889,P011,Bluetooth Speaker,Electronics,1,61.78,0.05,South
ORD2025031600017,2025-03-16T04:22:35,C01126,P011,Bluetooth Speaker,Electronics,3,85.65,0.05,West
ORD2025031600018,2025-03-16T17:44:55,C34096,P007,Coffee Beans 250g,Grocery,1,15.18,0.0,East
ORD2025031600019,2025-03-16T15:30:44,C28612,P006,Denim Jeans,Apparel,1,63.28,0.1,West
ORD2025031600020,2025-03-16T02:17:33,C17114,P003,Yoga Mat,Fitness,3,20.48,0.1,West
ORD2025031600021,2025-03-16T09:10:47,C30315,P005,Cotton T-Shirt,Apparel,2,14.54,0.0,North
ORD2025031600022,2025-03-16T11:46:11,C18556,P007,Coffee Beans 250g,Grocery,1,14.58,0.0,North
ORD2025031600023,2025-03-16T16:21:57,C25347,P007,Coffee Beans 250g,Grocery,1,11.91,0.15,East
ORD2025031600024,2025-03-16T16:34:19,C12558,P008,Olive Oil 500ml,Grocery,1,15.49,0.0,East
ORD2025031600025,2025-03-16T14:14:39,C37383,P010,Gel Pen Set,Stationery,1,3.46,0.0,West
ORD2025031600026,2025-03-16T04:49:35,C25055,P005,Cotton T-Shirt,Apparel,3,19.06,0.0,South
ORD2025031600027,2025-03-16T18:30:14,C27741,P003,Yoga Mat,Fitness,3,24.58,0.1,North
ORD2025031600028,2025-03-16T01:14:31,C06847,P008,Olive Oil 500ml,Grocery,1,14.18,0.05,North
ORD2025031600029,2025-03-16T00:50:19,C40005,P007,Coffee Beans 250g,Grocery,2,11.37,0.0,South
ORD2025031600030,2025-03-16T03:33:41,C40188,P010,Gel Pen Set,Stationery,1,4.53,0.15,South
ORD2025031600031,2025-03-16T20:46:59,C49089,P006,Denim Jeans,Apparel,1,40.04,0.0,West
ORD2025031600032,2025-03-16T21:06:41,C21944,P008,Olive Oil 500ml,Grocery,2,10.12,0.0,South
ORD2025031600033,2025-03-16T20:59:28,C11071,P005,Cotton T-Shirt,Apparel,1,18.26,0.1,West
ORD2025031600034,2025-03-16T14:18:49,C15475,P002,USB-C Cable,Electronics,1,14.3,0.1,North
ORD2025031600035,2025-03-16T14:55:23,C33124,P004,Resistance Bands,Fitness,1,16.43,0.0,North
ORD2025031600036,2025-03-16T11:25:01,C31799,P006,Denim Jeans,Apparel,1,60.75,0.0,South
ORD2025031600037,2025-03-16T00:28:33,C30070,P003,Yoga Mat,Fitness,5,23.44,0.0,West
ORD2025031600038,2025-03-16T08:43:14,C29700,P003,Yoga Mat,Fitness,1,18.27,0.0,North
ORD2025031600039,2025-03-16T06:23:40,C30265,P010,Gel Pen Set,Stationery,2,4.87,0.2,East
ORD2025031600040,2025-03-16T03:10:29,C31361,P010,Gel Pen Set,Stationery,1,4.28,0.0,West
ORD2025031600041,2025-03-16T21:31:11,C03206,P007,Coffee Beans 250g,Grocery,1,15.62,0.05,West
ORD2025031600042,2025-03-16T18:59:33,C49585,P008,Olive Oil 500ml,Grocery,1,9.65,0.0,West
ORD2025031600043,2025-03-16T07:42:08,C29409,P003,Yoga Mat,Fitness,2,21.86,0.0,West
ORD2025031600044,2025-03-16T05:28:22,C44318,P012,Running Shoes,Apparel,3,100.18,0.1,South
ORD2025031600045,2025-03-16T03:50:37,C26111,P002,USB-C Cable,Electronics,1,9.67,0.0,South
ORD2025031600046,2025-03-16T05:54:31,C25688,P002,USB-C Cable,Electronics,1,14.49,0.0,East
ORD2025031600047,2025-03-16T14:37:30,C45774,P001,Wireless Mouse,Electronics,1,30.09,0.1,East
ORD2025031600048,2025-03-16T07:34:33,C24882,P006,Denim Jeans,Apparel,3,61.4,0.2,East
ORD2025031600049,2025-03-16T13:51:07,C22458,P011,Bluetooth Speaker,Electronics,2,83.27,0.1,East
ORD2025031600050,2025-03-16T09:32:53,C28845,P008,Olive Oil 500ml,Grocery,3,15.0,0.0,North
ORD2025031600051,2025-03-16T11:26:38,C32667,P004,Resistance Bands,Fitness,1,13.54,0.0,North
ORD2025031600052,2025-03-16T09:32:16,C02031,P003,Yoga Mat,Fitness,5,25.86,0.0,East
ORD2025031600053,2025-03-16T03:19:42,C14678,P008,Olive Oil 500ml,Grocery,2,9.18,0.0,West
ORD2025031600054,2025-03-16T10:19:49,C15747,P009,Notebook A5,Stationery,2,4.33,0.0,East
ORD2025031600055,2025-03-16T09:51:35,C32901,P002,USB-C Cable,Electronics,2,12.81,0.15,West
