order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025033000000,2025-03-30T08:50:47,C35572,P012,Running Shoes,Apparel,3,55.58,0.0,South
ORD2025033000001,2025-03-30T00:38:08,C44123,P007,Coffee Beans 250g,Grocery,2,15.36,0.0,West
ORD2025033000002,2025-03-30T17:32:47,C36712,P009,Notebook A5,Stationery,2,8.53,0.05,West
ORD2025033000003,2025-03-30T15:41:11,C11738,P010,Gel Pen Set,Stationery,1,6.36,0.0,East
ORD2025033000004,2025-03-30T04:32:43,C18313,P003,Yoga Mat,Fitness,5,29.72,0.0,North
ORD2025033000005,2025-03-30T00:56:24,C28570,P007,Coffee Beans 250g,Grocery,3,13.56,0.0,East
ORD2025033000006,2025-03-30T20:00:58,C41521,P005,Cotton T-Shirt,Apparel,1,22.76,0.05,East
ORD2025033000007,2025-03-30T01:08:58,C01011,P007,Coffee Beans 250g,Grocery,1,13.8,0.0,South
ORD2025033000008,2025-03-30T10:42:13,C43796,P003,Yoga Mat,Fitness,1,21.0,0.0,North
ORD2025033000009,2025-03-30T04:49:25,C26149,P004,Resistance Bands,Fitness,1,16.16,0.0,North
ORD2025033000010,2025-03-30T07:57:35,C28766,P003,Yoga Mat,Fitness,2,26.48,0.0,East
ORD2025033000011,2025-03-30T21:35:43,C06311,P006,Denim Jeans,Apparel,2,48.81,0.0,North
ORD2025033000012,2025-03-30T02:27:35,C45162,P008,Olive Oil 500ml,Grocery,3,15.68,0.0,East
ORD2025033000013,2025-03-30T10:44:35,C25439,P004,Resistance Bands,Fitness,2,15.14,0.0,East
ORD2025033000014,2025-03-30T15:13:13,C05416,P007,Coffee Beans 250g,Grocery,1,16.3,0.05,East
ORD2025033000015,2025-03-30T14:13:51,C25268,P009,Notebook A5,Stationery,1,6.84,0.0,North
ORD2025033000016,2025-03-30T17:08:15,C20023,P001,Wireless Mouse,Electronics,2,35.92,0.0,West
ORD2025033000017,2025-03-30T21:13:07,C03536,P010,Gel Pen Set,Stationery,4,4.86,0.2,East
ORD2025033000018,2025-03-30T02:02:10,C10281,P011,Bluetooth Speaker,Electronics,1,65.01,0.15,West
ORD2025033000019,2025-03-30T22:53:22,C22454,P008,Olive Oil 500ml,Grocery,2,14.53,0.05,North
ORD2025033000020,2025-03-30T02:30:26,C19401,P003,Yoga Mat,Fitness,1,28.39,0.05,West
ORD2025033000021,2025-03-30T15:52:16,C05276,P001,Wireless Mouse,Electronics,1,30.26,0.05,West
ORD2025033000022,2025-03-30T18:01:07,C08077,P008,Olive Oil 500ml,Grocery,1,10.63,0.0,North
ORD2025033000023,2025-03-30T22:56:59,C40671,P009,Notebook A5,Stationery,1,5.0,0.0,North
ORD2025033000024,2025-03-30T16:41:24,C05849,P006,Denim Jeans,Apparel,3,55.46,0.0,South
ORD2025033000025,2025-03-30T19:58:30,C32964,P001,Wireless Mouse,Electronics,4,31.99,0.1,South
ORD2025033000026,2025-03-30T16:39:02,C21061,P004,Resistance Bands,Fitness,1,21.34,0.0,South
ORD2025033000027,2025-03-30T00:43:40,C19378,P002,USB-C Cable,Electronics,1,11.3,0.0,West
ORD2025033000028,2025-03-30T03:51:44,C04485,P001,Wireless Mouse,Electronics,1,28.36,0.15,West
ORD2025033000029,2025-03-30T16:20:25,C15764,P012,Running Shoes,Apparel,4,72.81,0.0,North
ORD2025033000030,2025-03-30T10:16:00,C32013,P012,Running Shoes,Apparel,1,72.99,0.0,North
ORD2025033000031,2025-03-30T18:33:13,C30668,P008,Olive Oil 500ml,Grocery,2,15.31,0.0,West
ORD2025033000032,2025-03-30T22:04:01,C17379,P005,Cotton T-Shirt,Apparel,1,21.16,0.1,East
ORD2025033000033,2025-03-30T16:49:26,C27673,P007,Coffee Beans 250g,Grocery,1,13.59,0.15,North
ORD2025033000034,2025-03-30T00:38:16,C32060,P012,Running Shoes,Apparel,3,59.01,0.1,West
