order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025031000000,2025-03-10T18:40:09,C15128,P009,Notebook A5,Stationery,2,8.11,0.0,South
ORD2025031000001,2025-03-10T11:44:26,C35367,P010,Gel Pen Set,Stationery,2,6.35,0.0,South
ORD2025031000002,2025-03-10T14:51:43,C00848,P006,Denim Jeans,Apparel,1,53.96,0.15,East
ORD2025031000003,2025-03-10T12:34:46,C29653,P004,Resistance Bands,Fitness,1,19.93,0.1,East
ORD2025031000004,2025-03-10T15:50:45,C35233,P008,Olive Oil 500ml,Grocery,1,14.75,0.0,East
ORD2025031000005,2025-03-10T07:11:02,C03921,P006,Denim Jeans,Apparel,1,41.55,0.05,North
ORD2025031000006,2025-03-10T21:38:36,C10502,P003,Yoga Mat,Fitness,1,22.15,0.15,South
ORD2025031000007,2025-03-10T11:20:53,C25127,P009,Notebook A5,Stationery,1,5.08,0.0,North
ORD2025031000008,2025-03-10T04:33:02,C40783,P008,Olive Oil 500ml,Grocery,2,15.21,0.0,West
ORD2025031000009,2025-03-10T07:38:56,C13617,P005,Cotton T-Shirt,Apparel,1,24.43,0.15,East
ORD2025031000010,2025-03-10T14:15:07,C02491,P001,Wireless Mouse,Electronics,2,28.55,0.0,West
ORD2025031000011,2025-03-10T07:59:01,C35764,P003,Yoga Mat,Fitness,2,26.24,0.05,South
ORD2025031000012,2025-03-10T20:20:00,C43186,P008,Olive Oil 500ml,Grocery,3,14.39,0.0,North
ORD2025031000013,2025-03-10T19:40:20,C00390,P003,Yoga Mat,Fitness,5,27.99,0.0,North
ORD2025031000014,2025-03-10T13:05:37,C11771,P007,Coffee Beans 250g,Grocery,1,14.09,0.0,East
ORD2025031000015,2025-03-10T01:45:45,C24378,P007,Coffee Beans 250g,Grocery,2,14.01,0.05,South
ORD2025031000016,2025-03-10T20:52:53,C34057,P012,Running Shoes,Apparel,3,107.4,0.0,West
ORD2025031000017,2025-03-10T00:10:00,C17596,P001,Wireless Mouse,Electronics,2,32.71,0.2,West
ORD2025031000018,2025-03-10T04:37:40,C37180,P010,Gel Pen Set,Stationery,2,6.03,0.0,West
ORD2025031000019,2025-03-10T05:36:33,C22628,P003,Yoga Mat,Fitness,1,22.01,0.0,East
ORD2025031000020,2025-03-10T00:38:25,C11258,P004,Resistance Bands,Fitness,1,18.85,0.1,North
ORD2025031000021,2025-03-10T23:08:22,C11818,P005,Cotton T-Shirt,Apparel,2,24.81,0.0,North
ORD2025031000022,2025-03-10T03:22:45,C37277,P003,Yoga Mat,Fitness,2,29.91,0.0,North
ORD2025031000023,2025-03-10T15:24:40,C21057,P005,Cotton T-Shirt,Apparel,3,20.07,0.15,East
ORD2025031000024,2025-03-10T15:14:12,C16055,P006,Denim Jeans,Apparel,1,44.92,0.0,North
ORD2025031000025,2025-03-10T04:37:37,C09335,P004,Resistance Bands,Fitness,2,13.54,0.05,West
ORD2025031000026,2025-03-10T04:01:12,C32760,P003,Yoga Mat,Fitness,1,26.28,0.15,South
ORD2025031000027,2025-03-10T09:42:01,C09931,P006,Denim Jeans,Apparel,2,51.13,0.1,West
ORD2025031000028,2025-03-10T15:41:00,C38126,P001,Wireless Mouse,Electronics,5,33.38,0.0,South
ORD2025031000029,2025-03-10T22:27:36,C10379,P003,Yoga Mat,Fitness,2,26.53,0.0,East
ORD2025031000030,2025-03-10T11:51:27,C42863,P009,Notebook A5,Stationery,5,8.07,0.0,West
ORD2025031000031,2025-03-10T16:31:36,C21870,P004,Resistance Bands,Fitness,1,21.89,0.0,North
ORD2025031000032,2025-03-10T11:59:53,C08593,P006,Denim Jeans,Apparel,2,63.65,0.1,West
ORD2025031000033,2025-03-10T06:57:49,C33678,P011,Bluetooth Speaker,Electronics,1,62.58,0.1,North
ORD2025031000034,2025-03-10T21:38:48,C16867,P011,Bluetooth Speaker,Electronics,1,64.17,0.0,East
ORD2025031000035,2025-03-10T17:30:58,C46041,P002,USB-C Cable,Electronics,1,10.89,0.0,North
ORD2025031000036,2025-03-10T21:16:53,C18996,P003,Yoga Mat,Fitness,2,33.44,0.0,West
ORD2025031000037,2025-03-10T20:50:00,C02704,P010,Gel Pen Set,Stationery,1,3.12,0.0,South
ORD2025031000038,2025-03-10T07:08:06,C36415,P005,Cotton T-Shirt,Apparel,2,16.2,0.2,North
ORD2025031000039,2025-03-10T11:07:50,C47642,P006,Denim Jeans,Apparel,2,44.79,0.0,North
ORD2025031000040,2025-03-10T14:12:43,C31077,P006,Denim Jeans,Apparel,1,54.61,0.0,West
ORD2025031000041,2025-03-10T05:56:31,C40099,P009,Notebook A5,Stationery,2,8.14,0.05,West
ORD2025031000042,2025-03-10T21:37:28,C25119,P001,Wireless Mouse,Electronics,1,36.53,0.0,North
ORD2025031000043,2025-03-10T16:17:19,C30289,P006,Denim Jeans,Apparel,1,51.56,0.05,West
ORD2025031000044,2025-03-10T04:45:20,C02110,P011,Bluetooth Speaker,Electronics,1,47.53,0.0,West
ORD2025031000045,2025-03-10T12:48:46,C48180,P002,USB-C Cable,Electronics,2,12.42,0.0,East
ORD2025031000046,2025-03-10T20:17:38,C49960,P001,Wireless Mouse,Electronics,2,30.7,0.2,South
ORD2025031000047,2025-03-10T07:56:26,C38458,P012,Running Shoes,Apparel,1,104.26,0.0,East
ORD2025031000048,2025-03-10T13:28:55,C08291,P003,Yoga Mat,Fitness,4,20.77,0.05,East
ORD2025031000049,2025-03-10T08:21:25,C10947,P001,Wireless Mouse,Electronics,1,35.01,0.0,East
ORD2025031000050,2025-03-10T04:24:16,C19397,P006,Denim Jeans,Apparel,1,53.83,0.15,South
ORD2025031000051,2025-03-10T17:15:02,C12539,P002,USB-C Cable,Electronics,1,9.77,0.0,North
ORD2025031000052,2025-03-10T12:11:08,C37070,P005,Cotton T-Shirt,Apparel,1,22.61,0.0,North
ORD2025031000053,2025-03-10T17:41:08,C04274,P006,Denim Jeans,Apparel,1,59.6,0.0,North
ORD2025031000054,2025-03-10T00:26:34,C05359,P001,Wireless Mouse,Electronics,1,29.4,0.0,South
ORD2025031000055,2025-03-10T01:14:15,C15935,P010,Gel Pen Set,Stationery,1,5.23,0.2,West
ORD2025031000056,2025-03-10T19:05:55,C45661,P002,USB-C Cable,Electronics,3,8.95,0.05,South
ORD2025031000057,2025-03-10T00:18:59,C05093,P010,Gel Pen Set,Stationery,1,3.45,0.0,East
ORD2025031000058,2025-03-10T22:34:50,C23485,P004,Resistance Bands,Fitness,2,19.45,0.15,South
ORD2025031000059,2025-03-10T06:24:33,C26031,P007,Coffee Beans 250g,Grocery,3,15.05,0.0,East
ORD2025031000060,2025-03-10T14:02:18,C25963,P009,Notebook A5,Stationery,1,4.89,0.05,North
ORD2025031000061,2025-03-10T15:15:01,C40331,P012,Running Shoes,Apparel,1,105.39,0.0,West
ORD2025031000062,2025-03-10T15:18:35,C38238,P001,Wireless Mouse,Electronics,2,28.68,0.05,North
ORD2025031000063,2025-03-10T02:10:35,C00455,P004,Resistance Bands,Fitness,1,16.88,0.15,South
ORD2025031000064,2025-03-10T02:47:37,C23178,P012,Running Shoes,Apparel,1,108.69,0.05,West
ORD2025031000065,2025-03-10T10:00:16,C24618,P005,Cotton T-Shirt,Apparel,1,21.32,0.1,West
ORD2025031000066,2025-03-10T02:25:08,C01580,P004,Resistance Bands,Fitness,2,17.99,0.2,North
ORD2025031000067,2025-03-10T17:00:25,C38153,P001,Wireless Mouse,Electronics,1,33.83,0.0,West
ORD2025031000068,2025-03-10T08:39:45,C18036,P004,Resistance Bands,Fitness,2,15.68,0.0,West
ORD2025031000069,2025-03-10T11:05:50,C07099,P005,Cotton T-Shirt,Apparel,1,18.62,0.1,North
ORD2025031000070,2025-03-10T04:50:12,C44042,P005,Cotton T-Shirt,Apparel,2,15.42,0.15,East
ORD2025031000071,2025-03-10T08:30:06,C29913,P011,Bluetooth Speaker,Electronics,1,49.6,0.0,West
ORD2025031000072,2025-03-10T00:11:24,C47523,P005,Cotton T-Shirt,Apparel,1,27.07,0.0,East
ORD2025031000073,2025-03-10T08:37:41,C21462,P009,Notebook A5,Stationery,5,8.41,0.2,West
ORD2025031000074,2025-03-10T22:23:57,C25441,P010,Gel Pen Set,Stationery,1,5.1,0.0,North
ORD2025031000075,2025-03-10T15:13:22,C02587,P007,Coffee Beans 250g,Grocery,2,13.5,0.0,West
ORD2025031000076,2025-03-10T11:23:42,C00795,P011,Bluetooth Speaker,Electronics,1,77.45,0.0,North
ORD2025031000077,2025-03-10T15:36:03,C08493,P011,Bluetooth Speaker,Electronics,1,86.86,0.15,West
ORD2025031000078,2025-03-10T06:09:38,C22952,P004,Resistance Bands,Fitness,1,15.89,0.0,South
ORD2025031000079,2025-03-10T14:22:00,C16372,P007,Coffee Beans 250g,Grocery,3,16.34,0.0,North
ORD2025031000080,2025-03-10T05:37:00,C25939,P007,Coffee Beans 250g,Grocery,1,14.65,0.0,West
ORD2025031000081,2025-03-10T16:01:53,C43299,P004,Resistance Bands,Fitness,1,15.02,0.0,East
ORD2025031000082,2025-03-10T05:28:33,C29172,P005,Cotton T-Shirt,Apparel,2,25.52,0.1,South
ORD2025031000083,2025-03-10T12:57:08,C32812,P007,Coffee Beans 250g,Grocery,1,17.29,0.0,West
ORD2025031000084,2025-03-10T22:10:49,C17092,P009,Notebook A5,Stationery,3,7.9,0.2,North
ORD2025031000085,2025-03-10T09:35:11,C29749,P004,Resistance Bands,Fitness,1,13.5,0.1,West
ORD2025031000086,2025-03-10T12:38:15,C11247,P002,USB-C Cable,Electronics,3,10.08,0.05,North
ORD2025031000087,2025-03-10T06:32:16,C29357,P008,Olive Oil 500ml,Grocery,1,13.28,0.0,East
ORD2025031000088,2025-03-10T15:27:53,C18453,P008,Olive Oil 500ml,Grocery,1,12.86,0.0,East
ORD2025031000089,2025-03-10T05:40:28,C02997,P011,Bluetooth Speaker,Electronics,1,55.26,0.0,East
