order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025030700000,2025-03-07T08:53:36,C31587,P009,Notebook A5,Stationery,2,7.57,0.0,West
ORD2025030700001,2025-03-07T09:20:36,C12825,P003,Yoga Mat,Fitness,5,29.29,0.0,South
ORD2025030700002,2025-03-07T10:13:20,C23675,P006,Denim Jeans,Apparel,1,43.79,0.0,West
ORD2025030700003,2025-03-07T02:03:38,C00978,P012,Running Shoes,Apparel,5,64.5,0.0,North
ORD2025030700004,2025-03-07T19:08:25,C22217,P006,Denim Jeans,Apparel,1,60.89,0.0,East
ORD2025030700005,2025-03-07T08:59:31,C05946,P001,Wireless Mouse,Electronics,1,33.17,0.1,North
ORD2025030700006,2025-03-07T12:02:12,C46077,P008,Olive Oil 500ml,Grocery,1,10.83,0.05,South
ORD2025030700007,2025-03-07T12:46:28,C18579,P004,Resistance Bands,Fitness,1,14.19,0.0,South
ORD2025030700008,2025-03-07T16:24:17,C01064,P005,Cotton T-Shirt,Apparel,3,20.76,0.05,East
ORD2025030700009,2025-03-07T12:08:59,C26567,P012,Running Shoes,Apparel,2,80.49,0.0,North
ORD2025030700010,2025-03-07T10:27:33,C30196,P005,Cotton T-Shirt,Apparel,1,14.04,0.05,East
ORD2025030700011,2025-03-07T22:39:27,C43294,P006,Denim Jeans,Apparel,1,40.58,0.0,West
ORD2025030700012,2025-03-07T08:24:24,C47001,P003,Yoga Mat,Fitness,5,28.13,0.0,South
ORD2025030700013,2025-03-07T22:04:06,C47223,P012,Running Shoes,Apparel,1,78.73,0.0,North
ORD2025030700014,2025-03-07T16:11:56,C12725,P011,Bluetooth Speaker,Electronics,1,72.33,0.0,South
ORD2025030700015,2025-03-07T18:27:31,C14175,P006,Denim Jeans,Apparel,4,52.47,0.15,East
ORD2025030700016,2025-03-07T09:43:38,C31993,P006,Denim Jeans,Apparel,2,52.29,0.1,West
ORD2025030700017,2025-03-07T05:35:41,C17290,P001,Wireless Mouse,Electronics,1,31.74,0.15,North
ORD2025030700018,2025-03-07T10:16:10,C15059,P004,Resistance Bands,Fitness,2,12.16,0.0,West
ORD2025030700019,2025-03-07T19:07:02,C41253,P005,Cotton T-Shirt,Apparel,1,16.89,0.05,South
ORD2025030700020,2025-03-07T19:36:52,C01347,P010,Gel Pen Set,Stationery,2,6.19,0.0,South
ORD2025030700021,2025-03-07T19:08:52,C36977,P012,Running Shoes,Apparel,1,79.04,0.05,South
ORD2025030700022,2025-03-07T08:21:46,C13679,P005,Cotton T-Shirt,Apparel,3,18.01,0.0,West
ORD2025030700023,2025-03-07T21:26:09,C09310,P002,USB-C Cable,Electronics,4,17.37,0.15,East
ORD2025030700024,2025-03-07T02:38:52,C20585,P007,Coffee Beans 250g,Grocery,1,11.09,0.15,South
ORD2025030700025,2025-03-07T06:09:30,C24925,P007,Coffee Beans 250g,Grocery,1,10.11,0.1,West
ORD2025030700026,2025-03-07T20:04:28,C03147,P007,Coffee Beans 250g,Grocery,3,10.67,0.05,South
ORD2025030700027,2025-03-07T14:45:17,C00572,P011,Bluetooth Speaker,Electronics,1,52.52,0.15,South
