order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025032400000,2025-03-24T00:37:18,C37192,P005,Cotton T-Shirt,Apparel,1,27.9,0.1,East
ORD2025032400001,2025-03-24T18:49:04,C32036,P005,Cotton T-Shirt,Apparel,2,17.02,0.0,West
ORD2025032400002,2025-03-24T09:24:37,C34049,P010,Gel Pen Set,Stationery,2,6.7,0.1,North
ORD2025032400003,2025-03-24T04:57:42,C08120,P012,Running Shoes,Apparel,2,66.23,0.0,East
ORD2025032400004,2025-03-24T00:17:29,C02471,P005,Cotton T-Shirt,Apparel,1,24.06,0.2,East
ORD2025032400005,2025-03-24T11:44:40,C28104,P010,Gel Pen Set,Stationery,1,6.19,0.1,North
ORD2025032400006,2025-03-24T07:30:55,C08349,P012,Running Shoes,Apparel,2,72.1,0.0,West
ORD2025032400007,2025-03-24T13:50:16,C42801,P002,USB-C Cable,Electronics,1,10.32,0.0,North
ORD2025032400008,2025-03-24T15:58:29,C03382,P001,Wireless Mouse,Electronics,1,31.32,0.15,East
ORD2025032400009,2025-03-24T10:17:37,C47614,P007,Coffee Beans 250g,Grocery,1,12.84,0.0,South
ORD2025032400010,2025-03-24T04:53:22,C15904,P003,Yoga Mat,Fitness,3,32.76,0.1,North
ORD2025032400011,2025-03-24T21:13:42,C30178,P001,Wireless Mouse,Electronics,4,32.55,0.1,South
ORD2025032400012,2025-03-24T17:08:08,C49046,P004,Resistance Bands,Fitness,2,12.45,0.05,North
ORD2025032400013,2025-03-24T21:41:52,C32036,P007,Coffee Beans 250g,Grocery,3,15.71,0.0,North
ORD2025032400014,2025-03-24T21:56:08,C09771,P002,USB-C Cable,Electronics,1,10.43,0.15,North
ORD2025032400015,2025-03-24T05:54:39,C12859,P006,Denim Jeans,Apparel,1,42.03,0.0,South
ORD2025032400016,2025-03-24T19:15:27,C47757,P004,Resistance Bands,Fitness,1,19.06,0.0,South
ORD2025032400017,2025-03-24T16:57:39,C43101,P004,Resistance Bands,Fitness,1,17.61,0.0,South
ORD2025032400018,2025-03-24T03:11:02,C21839,P006,Denim Jeans,Apparel,4,58.23,0.05,North
ORD2025032400019,2025-03-24T11:52:30,C36145,P002,USB-C Cable,Electronics,1,12.11,0.0,East
ORD2025032400020,2025-03-24T12:47:15,C10732,P005,Cotton T-Shirt,Apparel,4,22.58,0.05,East
ORD2025032400021,2025-03-24T12:25:08,C35867,P003,Yoga Mat,Fitness,2,25.66,0.15,West
ORD2025032400022,2025-03-24T17:54:32,C13279,P004,Resistance Bands,Fitness,2,14.88,0.2,North
ORD2025032400023,2025-03-24T23:50:43,C22723,P009,Notebook A5,Stationery,1,4.63,0.0,North
ORD2025032400024,2025-03-24T23:52:48,C25484,P010,Gel Pen Set,Stationery,1,4.2,0.0,South
ORD2025032400025,2025-03-24T22:05:18,C01318,P002,USB-C Cable,Electronics,2,12.91,0.0,North
ORD2025032400026,2025-03-24T07:58:36,C22157,P008,Olive Oil 500ml,Grocery,1,13.04,0.0,North
ORD2025032400027,2025-03-24T16:00:46,C06647,P009,Notebook A5,Stationery,2,8.54,0.1,North
ORD2025032400028,2025-03-24T13:19:41,C34060,P004,Resistance Bands,Fitness,1,14.54,0.0,North
ORD2025032400029,2025-03-24T10:59:55,C01071,P001,Wireless Mouse,Electronics,2,38.04,0.0,East
ORD2025032400030,2025-03-24T20:45:42,C02968,P012,Running Shoes,Apparel,2,106.69,0.0,West
ORD2025032400031,2025-03-24T13:02:17,C23213,P009,Notebook A5,Stationery,3,7.85,0.0,East
ORD2025032400032,2025-03-24T04:42:05,C13272,P007,Coffee Beans 250g,Grocery,3,10.55,0.1,North
ORD2025032400033,2025-03-24T23:29:26,C29606,P012,Running Shoes,Apparel,1,74.88,0.0,West
ORD2025032400034,2025-03-24T04:18:02,C10843,P002,USB-C Cable,Electronics,1,13.98,0.15,North
ORD2025032400035,2025-03-24T10:25:48,C26552,P012,Running Shoes,Apparel,2,80.03,0.05,South
ORD2025032400036,2025-03-24T15:26:39,C26192,P002,USB-C Cable,Electronics,4,8.4,0.0,West
ORD2025032400037,2025-03-24T04:13:26,C33242,P002,USB-C Cable,Electronics,1,12.62,0.1,South
ORD2025032400038,2025-03-24T13:46:56,C46276,P004,Resistance Bands,Fitness,2,20.38,0.0,East
ORD2025032400039,2025-03-24T01:53:41,C28857,P009,Notebook A5,Stationery,2,5.5,0.0,East
ORD2025032400040,2025-03-24T05:54:51,C23387,P004,Resistance Bands,Fitness,1,21.84,0.0,North
ORD2025032400041,2025-03-24T23:20:23,C44020,P005,Cotton T-Shirt,Apparel,1,19.54,0.0,South
