order_id,order_timestamp,customer_id,product_id,product_name,category,qty,unit_price,discount_pct,region
ORD2025030300000,2025-03-03T05:30:33,C30514,P008,Olive Oil 500ml,Grocery,3,15.61,0.0,East
ORD2025030300001,2025-03-03T17:37:34,C34983,P010,Gel Pen Set,Stationery,2,3.73,0.0,West
ORD2025030300002,2025-03-03T22:00:20,C03376,P010,Gel Pen Set,Stationery,1,6.8,0.1,West
ORD2025030300003,2025-03-03T05:06:50,C36051,P004,Resistance Bands,Fitness,2,20.46,0.15,West
ORD2025030300004,2025-03-03T03:39:45,C16156,P011,Bluetooth Speaker,Electronics,2,69.4,0.0,South
ORD2025030300005,2025-03-03T08:51:49,C28691,P009,Notebook A5,Stationery,1,8.07,0.15,North
ORD2025030300006,2025-03-03T04:51:31,C15508,P008,Olive Oil 500ml,Grocery,2,9.89,0.0,West
ORD2025030300007,2025-03-03T15:53:17,C01161,P008,Olive Oil 500ml,Grocery,2,10.19,0.0,South
ORD2025030300008,2025-03-03T11:50:53,C13647,P005,Cotton T-Shirt,Apparel,1,18.41,0.0,East
ORD2025030300009,2025-03-03T06:13:03,C27172,P008,Olive Oil 500ml,Grocery,5,13.84,0.0,South
ORD2025030300010,2025-03-03T06:21:28,C25169,P008,Olive Oil 500ml,Grocery,1,9.39,0.0,East
ORD2025030300011,2025-03-03T03:11:06,C27306,P006,Denim Jeans,Apparel,1,41.52,0.1,East
ORD2025030300012,2025-03-03T08:18:01,C18573,P006,Denim Jeans,Apparel,1,38.9,0.05,West
ORD2025030300013,2025-03-03T21:38:08,C28902,P001,Wireless Mouse,Electronics,2,28.45,0.0,West
ORD2025030300014,2025-03-03T16:58:06,C41457,P006,Denim Jeans,Apparel,3,50.7,0.0,West
ORD2025030300015,2025-03-03T22:31:50,C26332,P006,Denim Jeans,Apparel,1,64.45,0.0,West
ORD2025030300016,2025-03-03T11:34:26,C23425,P002,USB-C Cable,Electronics,4,17.72,0.1,South
ORD2025030300017,2025-03-03T04:52:05,C49662,P012,Running Shoes,Apparel,1,55.59,0.0,West
ORD2025030300018,2025-03-03T23:26:00,C16758,P009,Notebook A5,Stationery,1,6.14,0.0,West
ORD2025030300019,2025-03-03T11:33:16,C12968,P011,Bluetooth Speaker,Electronics,1,81.74,0.0,West
ORD2025030300020,2025-03-03T08:05:10,C20144,P001,Wireless Mouse,Electronics,1,26.74,0.0,East
ORD2025030300021,2025-03-03T10:10:14,C13167,P001,Wireless Mouse,Electronics,1,29.15,0.1,North
ORD2025030300022,2025-03-03T02:25:09,C02939,P009,Notebook A5,Stationery,2,8.32,0.05,West
ORD2025030300023,2025-03-03T07:39:10,C07541,P009,Notebook A5,Stationery,1,7.8,0.05,West
ORD2025030300024,2025-03-03T21:42:38,C37630,P005,Cotton T-Shirt,Apparel,5,20.56,0.1,North
ORD2025030300025,2025-03-03T16:00:50,C07770,P010,Gel Pen Set,Stationery,1,5.93,0.05,West
ORD2025030300026,2025-03-03T15:29:31,C38143,P006,Denim Jeans,Apparel,4,47.54,0.0,East
ORD2025030300027,2025-03-03T18:07:06,C23147,P011,Bluetooth Speaker,Electronics,1,52.06,0.0,West
ORD2025030300028,2025-03-03T14:15:08,C29249,P003,Yoga Mat,Fitness,4,27.34,0.15,West
ORD2025030300029,2025-03-03T18:43:36,C04483,P010,Gel Pen Set,Stationery,3,6.73,0.0,East
ORD2025030300030,2025-03-03T04:04:29,C07560,P002,USB-C Cable,Electronics,1,10.41,0.0,North
ORD2025030300031,2025-03-03T21:11:12,C00571,P007,Coffee Beans 250g,Grocery,1,12.61,0.05,North
ORD2025030300032,2025-03-03T13:09:50,C46831,P002,USB-C Cable,Electronics,2,11.1,0.0,West
ORD2025030300033,2025-03-03T00:58:05,C02194,P008,Olive Oil 500ml,Grocery,2,14.04,0.0,South
ORD2025030300034,2025-03-03T23:11:40,C12657,P002,USB-C Cable,Electronics,3,11.8,0.0,North
ORD2025030300035,2025-03-03T05:36:11,C16448,P006,Denim Jeans,Apparel,1,47.44,0.0,North
ORD2025030300036,2025-03-03T16:28:22,C42320,P002,USB-C Cable,Electronics,2,10.46,0.1,North
ORD2025030300037,2025-03-03T00:34:34,C42074,P002,USB-C Cable,Electronics,2,14.55,0.1,North
ORD2025030300038,2025-03-03T04:39:09,C24335,P004,Resistance Bands,Fitness,2,20.41,0.05,North
ORD2025030300039,2025-03-03T19:44:34,C25848,P008,Olive Oil 500ml,Grocery,1,15.35,0.0,North
ORD2025030300040,2025-03-03T14:56:31,C30416,P007,Coffee Beans 250g,Grocery,3,17.86,0.0,South
ORD2025030300041,2025-03-03T10:04:02,C25318,P007,Coffee Beans 250g,Grocery,2,15.13,0.0,South
ORD2025030300042,2025-03-03T11:07:36,C45367,P005,Cotton T-Shirt,Apparel,1,23.13,0.0,South
ORD2025030300043,2025-03-03T16:39:03,C25733,P009,Notebook A5,Stationery,3,8.04,0.1,East
ORD2025030300044,2025-03-03T05:33:33,C02091,P006,Denim Jeans,Apparel,1,56.72,0.0,North
ORD2025030300045,2025-03-03T08:53:30,C12273,P010,Gel Pen Set,Stationery,3,5.0,0.1,East
ORD2025030300046,2025-03-03T21:09:48,C06129,P002,USB-C Cable,Electronics,1,8.1,0.05,East
ORD2025030300047,2025-03-03T17:16:39,C34179,P001,Wireless Mouse,Electronics,1,32.23,0.0,South
ORD2025030300048,2025-03-03T13:01:52,C24494,P001,Wireless Mouse,Electronics,1,37.86,0.1,West
ORD2025030300049,2025-03-03T12:44:45,C25352,P003,Yoga Mat,Fitness,1,21.56,0.1,North
ORD2025030300050,2025-03-03T11:12:56,C01389,P008,Olive Oil 500ml,Grocery,4,10.24,0.0,South
ORD2025030300051,2025-03-03T22:04:57,C28773,P012,Running Shoes,Apparel,2,101.24,0.05,East
ORD2025030300052,2025-03-03T20:56:06,C46519,P006,Denim Jeans,Apparel,4,50.23,0.0,East
ORD2025030300053,2025-03-03T01:48:15,C10085,P005,Cotton T-Shirt,Apparel,2,26.97,0.0,North
ORD2025030300054,2025-03-03T10:50:37,C40093,P010,Gel Pen Set,Stationery,3,3.31,0.0,East
ORD2025030300055,2025-03-03T16:26:21,C38098,P008,Olive Oil 500ml,Grocery,2,11.69,0.0,North
ORD2025030300056,2025-03-03T12:42:11,C11763,P011,Bluetooth Speaker,Electronics,2,57.22,0.0,South
ORD2025030300057,2025-03-03T00:30:59,C28561,P012,Running Shoes,Apparel,1,72.05,0.0,North
ORD2025030300058,2025-03-03T03:20:06,C47088,P007,Coffee Beans 250g,Grocery,1,12.82,0.0,South
ORD2025030300059,2025-03-03T10:16:56,C22791,P003,Yoga Mat,Fitness,1,21.06,0.15,North
ORD2025030300060,2025-03-03T15:52:16,C15778,P012,Running Shoes,Apparel,1,79.81,0.0,North
ORD2025030300061,2025-03-03T13:26:57,C47728,P004,Resistance Bands,Fitness,1,20.73,0.0,South
ORD2025030300062,2025-03-03T03:34:16,C37498,P004,Resistance Bands,Fitness,3,19.4,0.1,North
ORD2025030300063,2025-03-03T12:14:53,C33259,P012,Running Shoes,Apparel,2,91.25,0.0,East
ORD2025030300064,2025-03-03T07:55:24,C02687,P011,Bluetooth Speaker,Electronics,1,86.89,0.0,North
ORD2025030300065,2025-03-03T12:55:13,C17246,P003,Yoga Mat,Fitness,1,26.25,0.05,South
ORD2025030300066,2025-03-03T17:13:47,C10109,P003,Yoga Mat,Fitness,1,28.63,0.0,North
ORD2025030300067,2025-03-03T15:57:22,C18779,P001,Wireless Mouse,Electronics,1,35.9,0.0,East
ORD2025030300068,2025-03-03T21:20:55,C27096,P006,Denim Jeans,Apparel,2,50.3,0.05,West
ORD2025030300069,2025-03-03T12:55:28,C02508,P001,Wireless Mouse,Electronics,1,32.8,0.0,South
ORD2025030300070,2025-03-03T17:57:34,C36508,P008,Olive Oil 500ml,Grocery,2,10.68,0.1,South
ORD2025030300071,2025-03-03T19:19:08,C38571,P007,Coffee Beans 250g,Grocery,2,12.54,0.05,South
ORD2025030300072,2025-03-03T10:30:26,C21235,P008,Olive Oil 500ml,Grocery,1,11.65,0.0,North
ORD2025030300073,2025-03-03T11:14:56,C05691,P010,Gel Pen Set,Stationery,1,3.13,0.1,West
ORD2025030300074,2025-03-03T02:35:04,C10893,P006,Denim Jeans,Apparel,1,47.8,0.0,North
ORD2025030300075,2025-03-03T22:45:40,C24714,P012,Running Shoes,Apparel,2,76.28,0.0,South
ORD2025030300076,2025-03-03T20:28:09,C48529,P008,Olive Oil 500ml,Grocery,5,11.05,0.0,South
ORD2025030300077,2025-03-03T18:37:03,C20241,P005,Cotton T-Shirt,Apparel,1,20.79,0.0,North
ORD2025030300078,2025-03-03T19:11:15,C36107,P003,Yoga Mat,Fitness,1,26.91,0.0,West
ORD2025030300079,2025-03-03T23:00:03,C12168,P006,Denim Jeans,Apparel,2,49.7,0.0,West
ORD2025030300080,2025-03-03T04:49:34,C03226,P012,Running Shoes,Apparel,1,88.77,0.0,East
ORD2025030300081,2025-03-03T23:00:43,C06437,P012,Running Shoes,Apparel,2,67.1,0.0,South
ORD2025030300082,2025-03-03T09:11:11,C49221,P004,Resistance Bands,Fitness,1,15.48,0.0,South
ORD2025030300083,2025-03-03T18:45:50,C12033,P008,Olive Oil 500ml,Grocery,3,13.48,0.0,South
ORD2025030300084,2025-03-03T08:44:19,C23377,P003,Yoga Mat,Fitness,1,18.4,0.1,East
ORD2025030300085,2025-03-03T19:14:07,C16994,P010,Gel Pen Set,Stationery,2,4.34,0.1,East
ORD2025030300086,2025-03-03T00:49:31,C23543,P004,Resistance Bands,Fitness,1,18.93,0.0,South
ORD2025030300087,2025-03-03T18:40:56,C30007,P006,Denim Jeans,Apparel,1,48.7,0.0,North
ORD2025030300088,2025-03-03T06:49:12,C36043,P003,Yoga Mat,Fitness,3,21.66,0.0,East
ORD2025030300089,2025-03-03T11:07:49,C37601,P008,Olive Oil 500ml,Grocery,1,9.41,0.0,East
ORD2025030300090,2025-03-03T20:43:47,C11224,P007,Coffee Beans 250g,Grocery,2,16.42,0.0,South
ORD2025030300091,2025-03-03T18:43:44,C34073,P009,Notebook A5,Stationery,1,8.81,0.0,West
ORD2025030300092,2025-03-03T05:10:20,C20740,P008,Olive Oil 500ml,Grocery,1,10.06,0.15,West
ORD2025030300093,2025-03-03T11:48:54,C18810,P006,Denim Jeans,Apparel,1,44.64,0.05,South
ORD2025030300094,2025-03-03T05:20:15,C21689,P004,Resistance Bands,Fitness,1,21.55,0.1,East
ORD2025030300095,2025-03-03T19:44:25,C14144,P001,Wireless Mouse,Electronics,1,34.74,0.0,South
ORD2025030300096,2025-03-03T13:36:58,C22679,P003,Yoga Mat,Fitness,5,30.81,0.0,East
ORD2025030300097,2025-03-03T09:41:22,C32807,P012,Running Shoes,Apparel,2,89.03,0.0,South
ORD2025030300098,2025-03-03T23:39:20,C48539,P012,Running Shoes,Apparel,5,93.58,0.0,East
ORD2025030300099,2025-03-03T15:21:12,C39592,P011,Bluetooth Speaker,Electronics,1,54.37,0.0,East
ORD2025030300100,2025-03-03T05:17:53,C37038,P008,Olive Oil 500ml,Grocery,1,12.5,0.1,North
ORD2025030300101,2025-03-03T01:03:11,C13817,P008,Olive Oil 500ml,Grocery,2,9.6,0.0,North
ORD2025030300102,2025-03-03T05:35:32,C15119,P003,Yoga Mat,Fitness,1,25.45,0.1,South
ORD2025030300103,2025-03-03T18:37:30,C30706,P001,Wireless Mouse,Electronics,1,26.23,0.0,North
ORD2025030300104,2025-03-03T00:52:26,C00605,P011,Bluetooth Speaker,Electronics,1,53.58,0.0,North
ORD2025030300105,2025-03-03T19:19:05,C15534,P004,Resistance Bands,Fitness,1,15.79,0.05,South
ORD2025030300106,2025-03-03T05:23:14,C15024,P001,Wireless Mouse,Electronics,1,28.24,0.0,South
ORD2025030300107,2025-03-03T02:00:21,C10632,P001,Wireless Mouse,Electronics,1,32.39,0.05,North
ORD2025030300108,2025-03-03T13:14:51,C10297,P012,Running Shoes,Apparel,3,64.13,0.0,South
ORD2025030300109,2025-03-03T22:44:27,C23628,P009,Notebook A5,Stationery,1,4.51,0.1,East
ORD2025030300110,2025-03-03T17:46:46,C16098,P003,Yoga Mat,Fitness,1,29.9,0.0,North
ORD2025030300111,2025-03-03T16:21:53,C03671,P010,Gel Pen Set,Stationery,1,3.86,0.15,East
ORD2025030300112,2025-03-03T08:13:37,C15875,P008,Olive Oil 500ml,Grocery,1,15.64,0.0,South
ORD2025030300113,2025-03-03T00:05:07,C40019,P004,Resistance Bands,Fitness,5,18.56,0.0,East
ORD2025030300114,2025-03-03T12:25:56,C36395,P012,Running Shoes,Apparel,2,101.57,0.05,East
ORD2025030300115,2025-03-03T13:09:20,C37838,P003,Yoga Mat,Fitness,2,23.42,0.1,South
ORD2025030300116,2025-03-03T22:01:50,C48771,P009,Notebook A5,Stationery,2,6.39,0.05,West
ORD2025030300117,2025-03-03T06:04:07,C32590,P001,Wireless Mouse,Electronics,1,31.48,0.0,South
ORD2025030300118,2025-03-03T12:08:17,C00944,P012,Running Shoes,Apparel,2,76.61,0.0,South
ORD2025030300119,2025-03-03T14:02:41,C33134,P008,Olive Oil 500ml,Grocery,3,12.75,0.0,East
ORD2025030300120,2025-03-03T14:23:04,C05835,P004,Resistance Bands,Fitness,2,20.18,0.1,West
ORD2025030300121,2025-03-03T14:31:25,C27967,P011,Bluetooth Speaker,Electronics,3,80.57,0.2,North
ORD2025030300122,2025-03-03T07:21:03,C20307,P006,Denim Jeans,Apparel,2,47.12,0.0,West
ORD2025030300123,2025-03-03T04:50:41,C10037,P011,Bluetooth Speaker,Electronics,1,79.54,0.0,West
ORD2025030300124,2025-03-03T18:44:18,C08752,P010,Gel Pen Set,Stationery,2,5.74,0.0,South
ORD2025030300125,2025-03-03T09:11:48,C13001,P002,USB-C Cable,Electronics,1,17.31,0.0,West
ORD2025030300126,2025-03-03T08:46:15,C36596,P004,Resistance Bands,Fitness,1,15.76,0.05,East
ORD2025030300127,2025-03-03T09:36:27,C07381,P007,Coffee Beans 250g,Grocery,1,13.07,0.2,North
ORD2025030300128,2025-03-03T17:19:42,C36431,P003,Yoga Mat,Fitness,1,30.48,0.05,West
ORD2025030300129,2025-03-03T12:38:54,C41528,P005,Cotton T-Shirt,Apparel,4,21.37,0.1,South
ORD2025030300130,2025-03-03T06:39:18,C30796,P002,USB-C Cable,Electronics,1,13.32,0.1,North
ORD2025030300131,2025-03-03T20:49:34,C42031,P002,USB-C Cable,Electronics,1,11.64,0.0,East
ORD2025030300132,2025-03-03T07:41:03,C00279,P012,Running Shoes,Apparel,1,75.49,0.1,North
ORD2025030300133,2025-03-03T15:27:10,C16345,P002,USB-C Cable,Electronics,1,10.84,0.0,East
ORD2025030300134,2025-03-03T20:35:17,C09771,P001,Wireless Mouse,Electronics,1,39.29,0.1,East
ORD2025030300135,2025-03-03T09:00:08,C16012,P011,Bluetooth Speaker,Electronics,2,86.76,0.0,North
ORD2025030300136,2025-03-03T04:46:39,C12729,P012,Running Shoes,Apparel,1,91.97,0.0,South
ORD2025030300137,2025-03-03T02:17:58,C02390,P010,Gel Pen Set,Stationery,1,5.69,0.0,North
ORD2025030300138,2025-03-03T03:00:31,C47002,P006,Denim Jeans,Apparel,1,63.96,0.05,North
ORD2025030300139,2025-03-03T04:46:47,C39033,P007,Coffee Beans 250g,Grocery,5,17.04,0.0,South
ORD2025030300140,2025-03-03T11:08:15,C41412,P010,Gel Pen Set,Stationery,1,4.67,0.0,West
ORD2025030300141,2025-03-03T17:36:12,C37987,P002,USB-C Cable,Electronics,2,13.41,0.0,North
ORD2025030300142,2025-03-03T00:42:05,C13963,P005,Cotton T-Shirt,Apparel,4,15.64,0.05,West
ORD2025030300143,2025-03-03T18:57:12,C20485,P009,Notebook A5,Stationery,1,7.83,0.0,South
ORD2025030300144,2025-03-03T17:50:20,C48695,P003,Yoga Mat,Fitness,1,23.15,0.15,South
ORD2025030300145,2025-03-03T17:23:55,C00886,P003,Yoga Mat,Fitness,1,19.39,0.1,South
ORD2025030300146,2025-03-03T00:52:26,C35267,P001,Wireless Mouse,Electronics,1,36.64,0.15,South
ORD2025030300147,2025-03-03T09:49:06,C16659,P004,Resistance Bands,Fitness,3,17.92,0.0,East
ORD2025030300148,2025-03-03T13:13:38,C37260,P002,USB-C Cable,Electronics,2,8.58,0.15,South
ORD2025030300149,2025-03-03T07:54:49,C41225,P003,Yoga Mat,Fitness,5,30.61,0.0,East
ORD2025030300150,2025-03-03T06:04:46,C12738,P008,Olive Oil 500ml,Grocery,1,9.69,0.1,West
ORD2025030300151,2025-03-03T03:45:58,C21947,P003,Yoga Mat,Fitness,1,19.97,0.1,South
ORD2025030300152,2025-03-03T23:41:43,C25940,P003,Yoga Mat,Fitness,1,19.81,0.1,West
ORD2025030300153,2025-03-03T11:42:03,C47595,P011,Bluetooth Speaker,Electronics,1,47.91,0.0,North
ORD2025030300154,2025-03-03T01:31:05,C10196,P010,Gel Pen Set,Stationery,3,4.0,0.0,West
ORD2025030300155,2025-03-03T10:48:16,C36899,P012,Running Shoes,Apparel,1,55.64,0.0,North
ORD2025030300156,2025-03-03T06:47:01,C43873,P003,Yoga Mat,Fitness,1,18.45,0.0,North
